,TDE,ZXR,COM,Mean,Med,Mode,Var,ACC0,ACC1,ACC2,ACC3,Class
2961,0.308654063,3960,64262.63028,-8.54E-05,0,0,0.095267323,1,0.988428985,0.954952131,0.901625312,12
2970,0.370527393,-2074,60717.58455,-0.000103553,0.000418673,0,0.137290538,1,0.985210523,0.945033354,0.883934976,12
3020,0.508987556,1527,56778.64835,-2.35E-05,0,0,0.259068332,1,0.976142257,0.906676937,0.795522606,12
3029,0.310139702,7094,59777.75159,-2.41E-05,-0.00188233,0,0.096186634,1,0.992129057,0.969277962,0.93247284,12
3071,0.26753786,-2663,56112.1665,-0.000204496,0,0,0.071576464,1,0.989428546,0.959566138,0.912820878,12
3086,0.411691743,-2678,56781.71892,-8.01E-05,-0.004537352,0,0.169490085,1,0.954820775,0.827394011,0.635698125,12
3114,0.300086117,4600,51989.21039,-0.000174882,-0.005274262,0,0.090051647,1,0.9857313,0.944597017,0.879196057,12
3157,0.483052032,10563,45462.9629,-8.43E-05,0,-0.000170097,0.233339259,1,0.988528347,0.954864648,0.900305497,12
3164,0.34918584,-2001,45951.00453,-0.000199397,0,0,0.121930711,1,0.993317047,0.973913953,0.94273093,12
3169,0.307513247,2744,60282.00632,-7.62E-05,-0.000154583,0,0.094564392,1,0.989488843,0.958871062,0.909780279,12
3208,0.341076203,5668,56420.1787,-7.84E-05,-0.000159515,0,0.11633297,1,0.982702055,0.931951445,0.85031066,12
3217,0.445664287,-698,53074.6908,-2.39E-05,-4.80E-05,0,0.198616656,1,0.986063533,0.946852944,0.88508433,12
3255,0.324687792,-5695,51812.62386,-0.00016705,0,-0.000336814,0.105422134,1,0.993733551,0.97555373,0.946478871,12
4,0.275178418,9120,67768.55632,-8.59E-05,-0.033242877,-0.000169607,0.075723154,1,0.995231553,0.981162531,0.958435167,13
58,0.414143993,17606,50361.86229,-8.43E-05,-0.106770833,-0.000325521,0.17151524,1,0.994934604,0.97997946,0.955766137,13
88,0.179927003,3633,63175.38192,-8.44E-05,-0.006032172,-0.00016756,0.032373719,1,0.995304292,0.98137046,0.958630426,13
140,0.160164798,2232,61880.81966,-8.33E-05,0.001332667,0,0.025652755,1,0.996971642,0.987929936,0.972991736,13
166,0.159950909,-6169,60356.2082,-8.19E-05,-0.000330743,0,0.025584287,1,0.996005567,0.984126837,0.964660449,13
184,0.281714363,27021,65769.70628,-0.000101336,-0.023649337,0,0.079362972,1,0.995019596,0.98039976,0.956999146,13
308,0.224258095,18909,61962.85392,-8.36E-05,-0.009486702,0,0.050291686,1,0.995041813,0.980415078,0.956805077,13
315,0.164713904,3281,62353.4021,-8.17E-05,-0.001157599,0,0.027130663,1,0.996296848,0.98526915,0.967149215,13
377,0.146691934,-2341,61980.77358,-8.28E-05,-0.000662252,0,0.021518517,1,0.996272285,0.98518381,0.967000659,13
398,0.283546481,11647,53804.29954,-8.24E-05,-0.036585366,0,0.0803986,1,0.994209296,0.977273684,0.950327813,13
482,0.401868991,-3056,48858.66352,-8.76E-05,-0.051235793,-0.000180408,0.161498678,1,0.994610649,0.978703829,0.952985651,13
517,0.247046617,5766,58352.06503,-8.52E-05,-0.017511051,0.00034002,0.061032023,1,0.995463863,0.982068948,0.960403532,13
530,0.2645132,17804,56223.75068,-8.31E-05,-0.027131783,0,0.069967226,1,0.994971376,0.980201471,0.956537169,13
575,0.354391913,16636,52195.35965,-8.71E-05,-0.001235439,0,0.12559362,1,0.99346351,0.975048735,0.947251248,13
636,0.191378691,9014,63606.58733,-8.46E-05,-0.008463101,0.000169262,0.036625796,1,0.995925685,0.983836511,0.964114041,13
648,0.165914387,-1910,60466.18664,-8.43E-05,-0.001170373,0.000334392,0.027527577,1,0.996100598,0.984508094,0.965521365,13
727,0.204708866,4243,61835.87877,-8.27E-05,-0.007811173,0,0.041905713,1,0.995852953,0.983547613,0.963469626,13
734,0.274562418,11594,53203.72868,-9.13E-05,-0.03027506,-0.000184604,0.075384513,1,0.994307937,0.977694269,0.951351516,13
915,0.178231837,3684,61750.40138,-8.16E-05,-0.002829561,0,0.031766581,1,0.99563276,0.982647567,0.961377965,13
939,0.362663216,15006,50103.98271,-8.37E-05,-0.117937737,0,0.131524601,1,0.993779859,0.975845427,0.947860635,13
956,0.261957341,12637,60295.26085,-8.27E-05,-0.027192386,-0.000169952,0.068621642,1,0.994922244,0.980004428,0.95609377,13
961,0.146691934,-2341,61980.77358,-8.28E-05,-0.000662252,0,0.021518517,1,0.996272285,0.98518381,0.967000659,13
1003,0.375167974,22632,50676.83539,-8.89E-05,-0.091924556,-0.000183117,0.140751001,1,0.99448104,0.978517227,0.953498437,13
1026,0.300964607,8095,61301.4645,-8.30E-05,-0.016691704,0,0.090579688,1,0.992626274,0.971014862,0.936552235,13
1030,0.178231837,3684,61750.40138,-8.16E-05,-0.002829561,0,0.031766581,1,0.99563276,0.982647567,0.961377965,13
1053,0.179927003,3633,63175.38192,-8.44E-05,-0.006032172,-0.00016756,0.032373719,1,0.995304292,0.98137046,0.958630426,13
1069,0.224258095,18909,61962.85392,-8.36E-05,-0.009486702,0,0.050291686,1,0.995041813,0.980415078,0.956805077,13
1075,0.414143993,17606,50361.86229,-8.43E-05,-0.106770833,-0.000325521,0.17151524,1,0.994934604,0.97997946,0.955766137,13
1076,0.177028081,7178,63728.30218,-8.33E-05,-0.005512863,-0.000167056,0.031338934,1,0.99543789,0.981896827,0.95978898,13
1089,0.15276345,-1696,57685.28392,-8.85E-05,0.00068918,0.000516885,0.023336664,1,0.996332807,0.985426963,0.967550713,13
1094,0.272441365,18278,58096.07535,-8.35E-05,-0.029908104,-0.000167084,0.07422429,1,0.99481538,0.979580717,0.95514393,13
1103,0.283546481,11647,53804.29954,-8.24E-05,-0.036585366,0,0.0803986,1,0.994209296,0.977273684,0.950327813,13
1132,0.275178418,9120,67768.55632,-8.59E-05,-0.033242877,-0.000169607,0.075723154,1,0.995231553,0.981162531,0.958435167,13
1148,0.312740643,12686,59113.3243,-9.02E-05,-0.040776001,0,0.097806702,1,0.994188441,0.977039263,0.949345406,13
1161,0.283057967,9897,55055.74437,-7.99E-05,-0.038678619,0,0.080121806,1,0.99370064,0.975216511,0.94566349,13
1178,0.312740643,12686,59113.3243,-9.02E-05,-0.040776001,0,0.097806702,1,0.994188441,0.977039263,0.949345406,13
1214,0.35518752,22390,48978.72834,-8.33E-05,-0.036694215,0,0.126158167,1,0.994438759,0.978217193,0.952508906,13
1255,0.380776862,7567,50009.60176,-7.88E-05,-0.105572806,-0.000163425,0.144991013,1,0.99381617,0.975792908,0.947245989,13
1351,0.15276345,-1696,57685.28392,-8.85E-05,0.00068918,0.000516885,0.023336664,1,0.996332807,0.985426963,0.967550713,13
1381,0.261957341,12637,60295.26085,-8.27E-05,-0.027192386,-0.000169952,0.068621642,1,0.994922244,0.980004428,0.95609377,13
1382,0.146037127,549,63891.03832,-8.21E-05,0.000164935,0,0.021326836,1,0.996205416,0.984914408,0.96639029,13
1395,0.375167974,22632,50676.83539,-8.89E-05,-0.091924556,-0.000183117,0.140751001,1,0.99448104,0.978517227,0.953498437,13
1406,0.272441365,18278,58096.07535,-8.35E-05,-0.029908104,-0.000167084,0.07422429,1,0.99481538,0.979580717,0.95514393,13
1433,0.354391913,16636,52195.35965,-8.71E-05,-0.001235439,0,0.12559362,1,0.99346351,0.975048735,0.947251248,13
1543,0.380776862,7567,50009.60176,-7.88E-05,-0.105572806,-0.000163425,0.144991013,1,0.99381617,0.975792908,0.947245989,13
1547,0.401868991,-3056,48858.66352,-8.76E-05,-0.051235793,-0.000180408,0.161498678,1,0.994610649,0.978703829,0.952985651,13
1580,0.146037127,549,63891.03832,-8.21E-05,0.000164935,0,0.021326836,1,0.996205416,0.984914408,0.96639029,13
1645,0.159950909,-6169,60356.2082,-8.19E-05,-0.000330743,0,0.025584287,1,0.996005567,0.984126837,0.964660449,13
1699,0.164696304,5989,61853.93066,-8.28E-05,-0.002838537,0,0.027124866,1,0.995252435,0.9811664,0.958187088,13
1808,0.35518752,22390,48978.72834,-8.33E-05,-0.036694215,0,0.126158167,1,0.994438759,0.978217193,0.952508906,13
1809,0.209202672,13821,64228.81124,-8.28E-05,-0.013547841,0,0.043765751,1,0.995744451,0.983154797,0.962721477,13
1816,0.241562654,8657,61912.17861,-9.03E-05,-0.002152853,0,0.058352507,1,0.995763129,0.983236099,0.962928642,13
1831,0.2645132,17804,56223.75068,-8.31E-05,-0.027131783,0,0.069967226,1,0.994971376,0.980201471,0.956537169,13
1857,0.165033388,9023,62323.60051,-8.40E-05,-0.003021655,0,0.027236012,1,0.996558768,0.986295337,0.969380722,13
1865,0.136581041,3652,56691.96277,-8.49E-05,0,-0.000167926,0.018654374,1,0.995729049,0.983020178,0.962162127,13
1876,0.160164798,2232,61880.81966,-8.33E-05,0.001332667,0,0.025652755,1,0.996971642,0.987929936,0.972991736,13
1899,0.136581041,3652,56691.96277,-8.49E-05,0,-0.000167926,0.018654374,1,0.995729049,0.983020178,0.962162127,13
1916,0.191378691,9014,63606.58733,-8.46E-05,-0.008463101,0.000169262,0.036625796,1,0.995925685,0.983836511,0.964114041,13
1932,0.216673471,11105,63709.90454,-8.34E-05,-0.007624534,0,0.046947386,1,0.995121454,0.980749052,0.957594215,13
1970,0.234460901,13822,59920.52042,-8.40E-05,-0.005130836,0,0.054971907,1,0.995194557,0.981019662,0.958137291,13
2015,0.274562418,11594,53203.72868,-9.13E-05,-0.03027506,-0.000184604,0.075384513,1,0.994307937,0.977694269,0.951351516,13
2025,0.216673471,11105,63709.90454,-8.34E-05,-0.007624534,0,0.046947386,1,0.995121454,0.980749052,0.957594215,13
2031,0.369405518,10446,51183.67841,-8.12E-05,-0.103900361,0,0.13646043,1,0.993032139,0.972745735,0.940680056,13
2050,0.247046617,5766,58352.06503,-8.52E-05,-0.017511051,0.00034002,0.061032023,1,0.995463863,0.982068948,0.960403532,13
2053,0.283057967,9897,55055.74437,-7.99E-05,-0.038678619,0,0.080121806,1,0.99370064,0.975216511,0.94566349,13
2074,0.53340227,-13739,48657.78754,-7.90E-05,-0.035868695,0,0.284517975,1,0.994280107,0.977271797,0.949402232,13
2112,0.53340227,-13739,48657.78754,-7.90E-05,-0.035868695,0,0.284517975,1,0.994280107,0.977271797,0.949402232,13
2185,0.165033388,9023,62323.60051,-8.40E-05,-0.003021655,0,0.027236012,1,0.996558768,0.986295337,0.969380722,13
2193,0.36951074,22409,52539.32795,-9.50E-05,-0.023034457,-0.000190367,0.136538178,1,0.994112211,0.977173311,0.950931637,13
2208,0.281714363,27021,65769.70628,-0.000101336,-0.023649337,0,0.079362972,1,0.995019596,0.98039976,0.956999146,13
2306,0.300964607,8095,61301.4645,-8.30E-05,-0.016691704,0,0.090579688,1,0.992626274,0.971014862,0.936552235,13
2488,0.234460901,13822,59920.52042,-8.40E-05,-0.005130836,0,0.054971907,1,0.995194557,0.981019662,0.958137291,13
2541,0.275654587,19409,66550.74291,-8.63E-05,-0.028102252,0,0.075985444,1,0.995004138,0.980266274,0.956473096,13
2597,0.241562654,8657,61912.17861,-9.03E-05,-0.002152853,0,0.058352507,1,0.995763129,0.983236099,0.962928642,13
2641,0.164713904,3281,62353.4021,-8.17E-05,-0.001157599,0,0.027130663,1,0.996296848,0.98526915,0.967149215,13
2745,0.165914387,-1910,60466.18664,-8.43E-05,-0.001170373,0.000334392,0.027527577,1,0.996100598,0.984508094,0.965521365,13
2835,0.369405518,10446,51183.67841,-8.12E-05,-0.103900361,0,0.13646043,1,0.993032139,0.972745735,0.940680056,13
2910,0.164696304,5989,61853.93066,-8.28E-05,-0.002838537,0,0.027124866,1,0.995252435,0.9811664,0.958187088,13
2927,0.177028081,7178,63728.30218,-8.33E-05,-0.005512863,-0.000167056,0.031338934,1,0.99543789,0.981896827,0.95978898,13
2972,0.443560299,-15982,50381.93546,0.000761876,-0.049902471,0,0.196745158,1,0.994654814,0.978777513,0.952804615,13
2981,0.204708866,4243,61835.87877,-8.27E-05,-0.007811173,0,0.041905713,1,0.995852953,0.983547613,0.963469626,13
3104,0.433839118,4281,50576.62249,-8.07E-05,-0.088325529,-0.000161473,0.188216374,1,0.994776671,0.979344071,0.954339151,13
3143,0.275654587,19409,66550.74291,-8.63E-05,-0.028102252,0,0.075985444,1,0.995004138,0.980266274,0.956473096,13
3165,0.362663216,15006,50103.98271,-8.37E-05,-0.117937737,0,0.131524601,1,0.993779859,0.975845427,0.947860635,13
3177,0.443560299,-15982,50381.93546,0.000761876,-0.049902471,0,0.196745158,1,0.994654814,0.978777513,0.952804615,13
3194,0.209202672,13821,64228.81124,-8.28E-05,-0.013547841,0,0.043765751,1,0.995744451,0.983154797,0.962721477,13
3235,0.433839118,4281,50576.62249,-8.07E-05,-0.088325529,-0.000161473,0.188216374,1,0.994776671,0.979344071,0.954339151,13
3252,0.36951074,22409,52539.32795,-9.50E-05,-0.023034457,-0.000190367,0.136538178,1,0.994112211,0.977173311,0.950931637,13
17,0.167288555,-361,85623.2915,-4.57E-05,0,-9.24E-05,0.027985459,1,0.999193345,0.996799949,0.992893612,14
23,0.103226244,798,77632.14731,-3.65E-05,-7.29E-05,-7.29E-05,0.010655656,1,0.997624879,0.990594072,0.979165034,14
25,0.106234384,83,72368.10162,-3.80E-05,0,0,0.011285743,1,0.997481498,0.990011086,0.977836392,14
28,0.090727814,8,18047.42125,-3.99E-05,0,-0.000158818,0.008231535,1,0.967198795,0.871509123,0.719946449,14
30,0.102771702,-8,19522.05679,-3.77E-05,-7.60E-05,-7.60E-05,0.010562021,1,0.989393657,0.957886459,0.906361113,14
35,0.121222256,511,81091.71714,-3.72E-05,0,-7.54E-05,0.014694834,1,0.99875976,0.995065932,0.988994949,14
42,0.251738249,123,31674.30196,-4.79E-05,0,0,0.063372144,1,0.997649159,0.990835078,0.980202204,14
59,0.126906307,-139,47929.32743,-3.64E-05,0,0,0.016105209,1,0.998846377,0.99540552,0.989721379,14
65,0.146677142,-4,16844.56698,-2.69E-05,0,0,0.021514183,1,0.994142396,0.976674011,0.947896493,14
66,0.128077019,-295,52601.6788,-4.79E-05,0,0,0.01640372,1,0.997056236,0.988291003,0.973880007,14
69,0.11021536,-1058,51205.59198,-4.02E-05,0,-8.16E-05,0.012147424,1,0.995270803,0.981310092,0.958714797,14
76,0.138022848,18,14245.51181,-3.54E-05,-7.02E-05,-0.00014041,0.019050305,1,0.988541424,0.954608566,0.89903349,14
89,0.157899506,-20,14364.78902,-4.43E-05,-8.52E-05,0,0.024932252,1,0.983755959,0.935639093,0.857328176,14
90,0.120887918,-5,16241.41702,-4.00E-05,-7.51E-05,0,0.014613887,1,0.971525077,0.887787617,0.75363201,14
92,0.130923352,828,71670.1836,-5.86E-05,-0.000117675,-0.000117675,0.017140921,1,0.997925819,0.991764645,0.981678274,14
115,0.169495945,-73,34703.22552,-6.74E-05,0,0,0.028728871,1,0.997754919,0.99124173,0.981051969,14
117,0.115367591,-81,19213.43493,-2.16E-05,0,-4.30E-05,0.013309681,1,0.971566623,0.88804614,0.754250104,14
170,0.106628214,-126,27684.0408,-3.72E-05,-7.49E-05,-7.49E-05,0.011369575,1,0.995467181,0.981925149,0.959527399,14
178,0.195198701,12,40758.81721,-3.71E-05,-7.43E-05,-7.43E-05,0.038102532,1,0.998903039,0.995643656,0.990309299,14
181,0.166309128,-17,36982.51083,-4.86E-05,0,0,0.027658724,1,0.998562436,0.994258379,0.987105796,14
190,0.138013225,15,14282.66076,-3.54E-05,-7.02E-05,-0.0001404,0.019047649,1,0.988541425,0.954608572,0.899033497,14
201,0.121464233,-368,44542.40232,-2.42E-05,0,-4.87E-05,0.014753559,1,0.997191536,0.989060032,0.976304209,14
213,0.120299233,-92,25496.80136,-3.87E-05,-7.66E-05,0,0.014471904,1,0.994515375,0.978204424,0.951452953,14
221,0.17507268,-39,18806.11187,-4.73E-05,0,-9.56E-05,0.030650441,1,0.994933115,0.979805161,0.954780346,14
227,0.175824657,-695,44805.4608,-3.87E-05,0,0,0.030914309,1,0.998185076,0.992785669,0.983923383,14
239,0.15119177,372,44351.85616,-1.62E-05,-7.13E-05,-7.13E-05,0.022858951,1,0.996178551,0.984824124,0.966214236,14
242,0.126570644,508,51737.1909,-2.67E-05,0,-0.000213493,0.016020127,1,0.997737888,0.991101855,0.980484052,14
245,0.163333224,-123,48377.26689,-5.80E-05,-0.00011554,-0.00011554,0.026677739,1,0.99933431,0.997367189,0.994151401,14
247,0.160315827,153,15078.07619,-4.61E-05,0,0,0.025701162,1,0.997050451,0.988293097,0.973937633,14
254,0.165250295,26,19847.75396,-3.81E-05,0,0,0.027307659,1,0.990775331,0.963318436,0.918244367,14
262,0.151383317,-1718,47132.27364,-6.70E-05,0,-0.000133958,0.022916904,1,0.998683527,0.994778332,0.988392807,14
266,0.215156695,316,30591.78521,-6.37E-05,0,0,0.0462924,1,0.99800462,0.992098152,0.982477417,14
305,0.157857891,372,49661.51934,-4.96E-05,0,0,0.024919111,1,0.998051183,0.992310732,0.98305374,14
306,0.11020611,-1061,51597.55911,-3.98E-05,0,-8.16E-05,0.012145385,1,0.995270818,0.981310146,0.958714915,14
310,0.086621688,-929,69665.24642,-4.48E-05,0,0,0.007503315,1,0.996849383,0.98746459,0.972015452,14
322,0.134834092,-26,-21340.43932,0.000101815,0.000386598,0.001159794,0.018180222,1,0.991407366,0.965922681,0.924290424,14
330,0.089142392,19,15135.42699,-8.11E-05,0,-0.000162338,0.007946359,1,0.974684749,0.900205908,0.780573736,14
332,0.179409615,55,52317.23992,-3.94E-05,0,0,0.032187808,1,0.998364366,0.993535661,0.985728519,14
333,0.123338862,43,15817.36709,-3.47E-05,0,6.89E-05,0.015212474,1,0.993606885,0.974526328,0.943037162,14
339,0.105603374,-29,18158.53591,-3.80E-05,-7.61E-05,-7.61E-05,0.011152071,1,0.971387947,0.887234908,0.752450618,14
346,0.120846489,-17,16786.80128,-5.39E-05,0,-0.000108096,0.014603871,1,0.993250884,0.973189175,0.940257354,14
365,0.160315857,147,15085.88969,-4.61E-05,0,0,0.025701172,1,0.997050453,0.988293103,0.973937647,14
370,0.076790948,1587,56314.44079,-2.88E-05,0,-5.82E-05,0.005896849,1,0.995469168,0.982064421,0.960328611,14
396,0.152906427,-30,16690.79067,-3.69E-05,-7.41E-05,0,0.023380374,1,0.979785918,0.919970312,0.822990524,14
399,0.108705553,1016,62033.53389,-4.60E-05,-9.29E-05,-9.29E-05,0.011816895,1,0.996470139,0.985957392,0.968665391,14
413,0.10053776,1088,50826.45964,-2.81E-05,-5.64E-05,-5.64E-05,0.01010784,1,0.992269335,0.96941998,0.932456192,14
414,0.128237234,99,30388.35214,-3.69E-05,-7.32E-05,0,0.016444787,1,0.996069396,0.984366066,0.965133794,14
434,0.229054892,110,39911.72598,-3.95E-05,0,7.82E-05,0.052466142,1,0.998861564,0.995499381,0.990047901,14
436,0.184831898,-150,39871.714,-3.78E-05,-7.51E-05,-7.51E-05,0.034162829,1,0.998177997,0.992724292,0.983672316,14
437,0.056145632,-187,90644.61758,-4.14E-05,0,0,0.00315233,1,0.99660596,0.986511986,0.969931536,14
443,0.090518448,536,55846.62655,-3.43E-05,0,0,0.008193588,1,0.996845078,0.987560962,0.972615473,14
447,0.137195012,-205,29106.75757,-2.71E-05,0,0.000165389,0.018822471,1,0.996807496,0.987325385,0.97180827,14
461,0.179409793,51,52499.38057,-3.92E-05,0,0,0.032187872,1,0.998364362,0.993535647,0.98572849,14
467,0.131795063,93,15155.1352,-2.18E-05,-4.32E-05,0,0.017369938,1,0.954794374,0.823679151,0.618376146,14
478,0.088759013,90,22956.4217,-3.68E-05,-7.35E-05,0,0.007878161,1,0.989637335,0.959498019,0.912198184,14
487,0.092871546,-2638,49187.24957,-2.55E-05,0,0,0.008625123,1,0.995524163,0.98230965,0.960967985,14
491,0.157857971,369,48665.91494,-5.09E-05,0,0,0.024919136,1,0.998051197,0.992310784,0.983053854,14
494,0.175072536,-38,18574.02684,-4.80E-05,0,-9.56E-05,0.030650391,1,0.994933113,0.97980516,0.954780345,14
527,0.20775225,49,53415.70321,-3.85E-05,-7.68E-05,-7.68E-05,0.043160996,1,0.998680342,0.994805077,0.988613276,14
542,0.202293806,5,58875.66824,-3.66E-05,-7.23E-05,0,0.040922783,1,0.998948431,0.995849681,0.990860742,14
555,0.167017402,-47,20856.024,-2.99E-05,0,0,0.027894812,1,0.992817257,0.971385168,0.936036797,14
557,0.05615042,-198,90665.7525,-4.13E-05,0,0,0.003152868,1,0.996605973,0.986512046,0.969931684,14
565,0.100194471,-751,54460.91579,-3.45E-05,0,0,0.010038931,1,0.996033783,0.984235876,0.964902655,14
567,0.163670012,147,35953.19606,-2.21E-05,0,0,0.026787872,1,0.998369966,0.993502228,0.985451647,14
578,0.168420454,-276,62282.57545,-4.58E-05,0,0,0.028365447,1,0.999163179,0.996691568,0.992684302,14
583,0.102481458,-60,19065.2914,-2.75E-05,0,0,0.010502448,1,0.976885884,0.908957517,0.799943254,14
614,0.168438185,14,16567.40289,-3.44E-05,0,0,0.028371421,1,0.990963744,0.964038824,0.919738538,14
620,0.123046203,-39,15188.18689,-3.70E-05,0,0,0.015140367,1,0.963875824,0.858157445,0.69058311,14
629,0.132086702,25,17403.85419,-3.80E-05,0,0,0.017446895,1,0.977260383,0.910112645,0.801680752,14
630,0.061659248,-447,59469.92418,-3.97E-05,0,0,0.003801861,1,0.994360421,0.9775514,0.949824706,14
637,0.111732952,-1164,65167.24105,-3.80E-05,0,-7.56E-05,0.012484251,1,0.996258896,0.985150436,0.967012251,14
640,0.145204785,-108,15869.86814,-5.18E-05,0,0.000101502,0.021084427,1,0.99194768,0.967938633,0.928388945,14
669,0.124724635,29,16442.45624,-2.56E-05,-5.01E-05,-0.00010021,0.015556234,1,0.986915679,0.948416187,0.885880947,14
676,0.074610479,-304,95300.60854,-3.99E-05,0,8.03E-05,0.005566722,1,0.997614383,0.990497699,0.97875711,14
692,0.082372053,-7,18413.14774,-4.27E-05,0,0,0.006785153,1,0.990246012,0.961463443,0.914953237,14
715,0.145204987,-107,15758.26016,-5.23E-05,0,0.000101502,0.021084485,1,0.991947682,0.967938633,0.928388949,14
716,0.053801664,-514,73490.22493,-2.05E-05,-4.10E-05,-4.10E-05,0.002894619,1,0.993923208,0.97580528,0.945938649,14
722,0.215156622,320,30583.37736,-6.39E-05,0,0,0.046292368,1,0.998004618,0.992098144,0.982477404,14
730,0.082372276,-10,18216.28322,-4.33E-05,0,0,0.00678519,1,0.990246032,0.961463517,0.914953398,14
745,0.167288657,-372,85660.71308,-4.57E-05,0,0,0.027985493,1,0.999193343,0.996799943,0.992893598,14
749,0.087397874,1254,55841.53189,-3.60E-05,0,0,0.007638387,1,0.996592463,0.986517469,0.970161404,14
762,0.176804272,-175,24200.36124,-5.11E-05,-0.00010018,0,0.031259748,1,0.995495759,0.982189839,0.96059501,14
771,0.143930161,-23,47987.93525,-2.92E-05,-5.87E-05,-5.87E-05,0.02071589,1,0.99568852,0.983063695,0.963021685,14
804,0.151458912,-357,37907.20415,-9.03E-05,0,-0.000179856,0.022939794,1,0.998824923,0.995331769,0.989569898,14
812,0.213691229,592,50336.3423,-3.93E-05,-7.91E-05,0,0.04566394,1,0.999245701,0.997005369,0.993340812,14
833,0.11642243,-29,19373.26889,-3.17E-05,0,6.36E-05,0.013554181,1,0.963992144,0.858829917,0.692254974,14
838,0.064915107,-633,82183.27963,-5.98E-05,0,0,0.004213968,1,0.998458006,0.993922517,0.986599662,14
849,0.094392849,1911,68617.54199,-2.99E-05,0,0,0.008910009,1,0.996229779,0.985011981,0.966609601,14
869,0.094392873,1905,68681.45186,-2.98E-05,0,0,0.008910014,1,0.996229779,0.985011979,0.966609596,14
886,0.196477803,273,63944.01148,-4.02E-05,-8.05E-05,0,0.038603525,1,0.999221498,0.996911342,0.993140639,14
905,0.086621603,-942,70650.52328,-4.42E-05,0,0,0.0075033,1,0.996849366,0.987464529,0.972015323,14
920,0.126570625,510,51697.6182,-2.67E-05,0,-0.000213493,0.016020122,1,0.99773788,0.991101827,0.980483989,14
925,0.16701737,-49,20326.8321,-3.08E-05,0,0,0.027894801,1,0.992817255,0.971385163,0.936036792,14
943,0.163670044,138,36063.2586,-2.21E-05,0,0,0.026787883,1,0.998369967,0.993502234,0.98545166,14
975,0.229072713,100,39742.2294,-3.96E-05,0,7.82E-05,0.052474306,1,0.998861564,0.995499384,0.990047908,14
978,0.177126808,-14,20847.29103,-5.11E-05,-9.48E-05,0,0.031373904,1,0.992712233,0.97098822,0.935214898,14
984,0.121231357,530,80128.547,-3.79E-05,0,-7.54E-05,0.01469704,1,0.99875976,0.99506593,0.988994946,14
986,0.108841299,-183,41028.48486,-2.82E-05,0,0,0.011846427,1,0.996546777,0.986349383,0.969878354,14
987,0.11173292,-1185,65203.57943,-3.80E-05,0,-7.56E-05,0.012484244,1,0.996258906,0.985150475,0.967012337,14
998,0.136848526,10,20310.95476,-2.20E-05,0,4.47E-05,0.018727519,1,0.979776017,0.919982814,0.823080629,14
1054,0.135370709,29,29034.52503,-3.71E-05,-7.46E-05,-7.46E-05,0.018325228,1,0.995961185,0.983884408,0.963882546,14
1070,0.136848544,9,20187.54247,-2.21E-05,0,4.47E-05,0.018727523,1,0.979776016,0.919982808,0.823080619,14
1079,0.213691299,588,49663.00002,-4.00E-05,-7.91E-05,0,0.04566397,1,0.999245701,0.997005372,0.993340818,14
1083,0.140893362,-1404,56031.99246,-3.87E-05,0,0,0.019850938,1,0.997635071,0.990637664,0.979290388,14
1086,0.116569872,-650,72819.18736,-3.86E-05,-7.69E-05,-0.000153704,0.013588533,1,0.998029673,0.992197099,0.982693195,14
1096,0.190025657,-26,41132.9497,-3.70E-05,-7.39E-05,0,0.036109749,1,0.998209391,0.99289601,0.984220438,14
1105,0.151458837,-363,38126.84572,-8.96E-05,0,-0.000179856,0.022939771,1,0.998824925,0.995331778,0.989569923,14
1108,0.148596609,-23,15907.03383,-3.66E-05,-7.40E-05,0,0.022080951,1,0.982077507,0.928964489,0.842590617,14
1119,0.172494314,153,32067.00899,-3.73E-05,-7.45E-05,-7.45E-05,0.029754287,1,0.997128668,0.988538961,0.974297998,14
1123,0.187244917,270,33741.81837,-3.61E-05,-7.08E-05,0,0.035060658,1,0.997839141,0.991564093,0.981729798,14
1133,0.154946727,-133,26314.04429,-4.19E-05,-8.42E-05,-8.42E-05,0.024008487,1,0.996657426,0.986723952,0.970442439,14
1142,0.129986368,-19,17437.08265,-0.000283736,-0.000212902,-0.000106451,0.016896375,1,0.985582237,0.942819908,0.873030614,14
1146,0.145365255,-2,16549.43287,-3.95E-05,0,0,0.021131056,1,0.983849244,0.935949303,0.857917895,14
1147,0.12333887,44,15778.06372,-3.47E-05,0,6.89E-05,0.015212476,1,0.99360689,0.974526344,0.943037193,14
1167,0.124724565,23,17002.34438,-2.47E-05,-5.01E-05,-0.00010021,0.015556216,1,0.986915679,0.948416185,0.885880967,14
1177,0.125014742,-26,20003.3485,-3.67E-05,-7.47E-05,0,0.015628684,1,0.988494022,0.954283239,0.898258003,14
1183,0.166239565,-633,47361.3542,-5.06E-05,0,-0.000100614,0.02763559,1,0.999254871,0.997046473,0.993411171,14
1194,0.208613853,358,58638.73636,-4.47E-05,-8.95E-05,-8.95E-05,0.043519738,1,0.998344929,0.993457629,0.985563355,14
1196,0.115367575,-79,19124.65547,-2.17E-05,0,-4.30E-05,0.013309677,1,0.971566624,0.888046147,0.75425012,14
1198,0.157201905,-5,15494.81616,-3.66E-05,-7.00E-05,-7.00E-05,0.024712438,1,0.979774026,0.919941108,0.822950253,14
1205,0.166553424,425,39494.41753,-3.35E-05,-6.59E-05,-6.59E-05,0.027740042,1,0.998361858,0.993562758,0.985917774,14
