	Filenames	Class
1301	Horn.G2.R.wav	12
1302	Horn.G3.L.wav	12
1303	Horn.G3.R.wav	12
1304	Horn.G4.L.wav	12
1305	Horn.G4.R.wav	12
1306	Horn.Gb2.L.wav	12
1307	Horn.Gb2.R.wav	12
1308	Horn.Gb3.L.wav	12
1309	Horn.Gb3.R.wav	12
1310	Horn.Gb4.L.wav	12
1311	Horn.Gb4.R.wav	12
1312	Oboe.A4.L.wav	13
1313	Oboe.A4.R.wav	13
1314	Oboe.A5.L.wav	13
1315	Oboe.A5.R.wav	13
1316	Oboe.Ab4.L.wav	13
1317	Oboe.Ab4.R.wav	13
1318	Oboe.Ab5.L.wav	13
1319	Oboe.Ab5.R.wav	13
1320	Oboe.Ab6.L.wav	13
1321	Oboe.Ab6.R.wav	13
1322	Oboe.B3.L.wav	13
1323	Oboe.B3.R.wav	13
1324	Oboe.B4.L.wav	13
1325	Oboe.B4.R.wav	13
1326	Oboe.B5.L.wav	13
1327	Oboe.B5.R.wav	13
1328	Oboe.Bb3.L.wav	13
1329	Oboe.Bb3.R.wav	13
1330	Oboe.Bb4.L.wav	13
1331	Oboe.Bb4.R.wav	13
1332	Oboe.Bb5.L.wav	13
1333	Oboe.Bb5.R.wav	13
1334	Oboe.C4.L.wav	13
1335	Oboe.C4.R.wav	13
1336	Oboe.C5.L.wav	13
1337	Oboe.C5.R.wav	13
1338	Oboe.C6.L.wav	13
1339	Oboe.C6.R.wav	13
1340	Oboe.D4.L.wav	13
1341	Oboe.D4.R.wav	13
1342	Oboe.D5.L.wav	13
1343	Oboe.D5.R.wav	13
1344	Oboe.D6.L.wav	13
1345	Oboe.D6.R.wav	13
1346	Oboe.Db4.L.wav	13
1347	Oboe.Db4.R.wav	13
1348	Oboe.Db5.L.wav	13
1349	Oboe.Db5.R.wav	13
1350	Oboe.Db6.L.wav	13
1351	Oboe.Db6.R.wav	13
1352	Oboe.E4.L.wav	13
1353	Oboe.E4.R.wav	13
1354	Oboe.E5.L.wav	13
1355	Oboe.E5.R.wav	13
1356	Oboe.E6.L.wav	13
1357	Oboe.E6.R.wav	13
1358	Oboe.Eb4.L.wav	13
1359	Oboe.Eb4.R.wav	13
1360	Oboe.Eb5.L.wav	13
1361	Oboe.Eb5.R.wav	13
1362	Oboe.Eb6.L.wav	13
1363	Oboe.Eb6.R.wav	13
1364	Oboe.F4.L.wav	13
1365	Oboe.F4.R.wav	13
1366	Oboe.F5.L.wav	13
1367	Oboe.F5.R.wav	13
1368	Oboe.F6.L.wav	13
1369	Oboe.F6.R.wav	13
1370	Oboe.G4.L.wav	13
1371	Oboe.G4.R.wav	13
1372	Oboe.G5.L.wav	13
1373	Oboe.G5.R.wav	13
1374	Oboe.G6.L.wav	13
1375	Oboe.G6.R.wav	13
1376	Oboe.Gb4.L.wav	13
1377	Oboe.Gb4.R.wav	13
1378	Oboe.Gb5.L.wav	13
1379	Oboe.Gb5.R.wav	13
1380	Oboe.Gb6.L.wav	13
1381	Oboe.Gb6.R.wav	13
1382	SopSax.nonvib.A3.L.wav	14
1383	SopSax.nonvib.A3.R.wav	14
1384	SopSax.nonvib.A4.L.wav	14
1385	SopSax.nonvib.A4.R.wav	14
1386	SopSax.nonvib.A5.L.wav	14
1387	SopSax.nonvib.A5.R.wav	14
1388	SopSax.nonvib.Ab3.L.wav	14
1389	SopSax.nonvib.Ab3.R.wav	14
1390	SopSax.nonvib.Ab4.L.wav	14
1391	SopSax.nonvib.Ab4.R.wav	14
1392	SopSax.nonvib.Ab5.L.wav	14
1393	SopSax.nonvib.Ab5.R.wav	14
1394	SopSax.nonvib.B3.L.wav	14
1395	SopSax.nonvib.B3.R.wav	14
1396	SopSax.nonvib.B4.L.wav	14
1397	SopSax.nonvib.B4.R.wav	14
1398	SopSax.nonvib.B5.L.wav	14
1399	SopSax.nonvib.B5.R.wav	14
1400	SopSax.nonvib.Bb3.L.wav	14
1401	SopSax.nonvib.Bb3.R.wav	14
1402	SopSax.nonvib.Bb4.L.wav	14
1403	SopSax.nonvib.Bb4.R.wav	14
1404	SopSax.nonvib.Bb5.L.wav	14
1405	SopSax.nonvib.Bb5.R.wav	14
1406	SopSax.nonvib.C4.L.wav	14
1407	SopSax.nonvib.C4.R.wav	14
1408	SopSax.nonvib.C5.L.wav	14
1409	SopSax.nonvib.C5.R.wav	14
1410	SopSax.nonvib.C6.L.wav	14
1411	SopSax.nonvib.C6.R.wav	14
1412	SopSax.nonvib.D4.L.wav	14
1413	SopSax.nonvib.D4.R.wav	14
1414	SopSax.nonvib.D5.L.wav	14
1415	SopSax.nonvib.D5.R.wav	14
1416	SopSax.nonvib.D6.L.wav	14
1417	SopSax.nonvib.D6.R.wav	14
1418	SopSax.nonvib.Db4.L.wav	14
1419	SopSax.nonvib.Db4.R.wav	14
1420	SopSax.nonvib.Db5.L.wav	14
1421	SopSax.nonvib.Db5.R.wav	14
1422	SopSax.nonvib.E4.L.wav	14
1423	SopSax.nonvib.E4.R.wav	14
1424	SopSax.nonvib.E5.L.wav	14
1425	SopSax.nonvib.E5.R.wav	14
1426	SopSax.nonvib.E6.L.wav	14
1427	SopSax.nonvib.E6.R.wav	14
1428	SopSax.nonvib.Eb4.L.wav	14
1429	SopSax.nonvib.Eb4.R.wav	14
1430	SopSax.nonvib.Eb5.L.wav	14
1431	SopSax.nonvib.Eb5.R.wav	14
1432	SopSax.nonvib.Eb6.L.wav	14
1433	SopSax.nonvib.Eb6.R.wav	14
1434	SopSax.nonvib.F4.L.wav	14
1435	SopSax.nonvib.F4.R.wav	14
1436	SopSax.nonvib.F5.L.wav	14
1437	SopSax.nonvib.F5.R.wav	14
1438	SopSax.nonvib.G4.L.wav	14
1439	SopSax.nonvib.G4.R.wav	14
1440	SopSax.nonvib.G5.L.wav	14
1441	SopSax.nonvib.G5.R.wav	14
1442	SopSax.nonvib.Gb4.L.wav	14
1443	SopSax.nonvib.Gb4.R.wav	14
1444	SopSax.nonvib.Gb5.L.wav	14
1445	SopSax.nonvib.Gb5.R.wav	14
1446	SopSax.vib.A3.L.wav	14
1447	SopSax.vib.A3.R.wav	14
1448	SopSax.vib.A4.L.wav	14
1449	SopSax.vib.A4.R.wav	14
1450	SopSax.vib.A5.L.wav	14
1451	SopSax.vib.A5.R.wav	14
1452	SopSax.vib.Ab3.L.wav	14
1453	SopSax.vib.Ab3.R.wav	14
1454	SopSax.vib.Ab4.L.wav	14
1455	SopSax.vib.Ab4.R.wav	14
1456	SopSax.vib.Ab5.L.wav	14
1457	SopSax.vib.Ab5.R.wav	14
1458	SopSax.vib.B3.L.wav	14
1459	SopSax.vib.B3.R.wav	14
1460	SopSax.vib.B4.L.wav	14
1461	SopSax.vib.B4.R.wav	14
1462	SopSax.vib.B5.L.wav	14
1463	SopSax.vib.B5.R.wav	14
1464	SopSax.vib.Bb3.L.wav	14
1465	SopSax.vib.Bb3.R.wav	14
1466	SopSax.vib.Bb4.L.wav	14
1467	SopSax.vib.Bb4.R.wav	14
1468	SopSax.vib.Bb5.L.wav	14
1469	SopSax.vib.Bb5.R.wav	14
1470	SopSax.vib.C4.L.wav	14
1471	SopSax.vib.C4.R.wav	14
1472	SopSax.vib.C5.L.wav	14
1473	SopSax.vib.C5.R.wav	14
1474	SopSax.vib.C6.L.wav	14
1475	SopSax.vib.C6.R.wav	14
1476	SopSax.vib.D4.L.wav	14
1477	SopSax.vib.D4.R.wav	14
1478	SopSax.vib.D5.L.wav	14
1479	SopSax.vib.D5.R.wav	14
1480	SopSax.vib.D6.L.wav	14
1481	SopSax.vib.D6.R.wav	14
1482	SopSax.vib.Db4.L.wav	14
1483	SopSax.vib.Db4.R.wav	14
1484	SopSax.vib.Db5.L.wav	14
1485	SopSax.vib.Db5.R.wav	14
1486	SopSax.vib.E4.L.wav	14
1487	SopSax.vib.E4.R.wav	14
1488	SopSax.vib.E5.L.wav	14
1489	SopSax.vib.E5.R.wav	14
1490	SopSax.vib.E6.L.wav	14
1491	SopSax.vib.E6.R.wav	14
1492	SopSax.vib.Eb4.L.wav	14
1493	SopSax.vib.Eb4.R.wav	14
1494	SopSax.vib.Eb5.L.wav	14
1495	SopSax.vib.Eb5.R.wav	14
1496	SopSax.vib.Eb6.L.wav	14
1497	SopSax.vib.Eb6.R.wav	14
1498	SopSax.vib.F4.L.wav	14
1499	SopSax.vib.F4.R.wav	14
1500	SopSax.vib.F5.L.wav	14
1501	SopSax.vib.F5.R.wav	14
1502	SopSax.vib.G4.L.wav	14
1503	SopSax.vib.G4.R.wav	14
1504	SopSax.vib.G5.L.wav	14
1505	SopSax.vib.G5.R.wav	14
1506	SopSax.vib.Gb4.L.wav	14
1507	SopSax.vib.Gb4.R.wav	14
1508	SopSax.vib.Gb5.L.wav	14
1509	SopSax.vib.Gb5.R.wav	14
1510	TenorTrombone.A2.L.wav	15
1511	TenorTrombone.A2.R.wav	15
1512	TenorTrombone.A3.L.wav	15
1513	TenorTrombone.A3.R.wav	15
1514	TenorTrombone.A4.L.wav	15
1515	TenorTrombone.A4.R.wav	15
1516	TenorTrombone.Ab2.L.wav	15
1517	TenorTrombone.Ab2.R.wav	15
1518	TenorTrombone.Ab3.L.wav	15
1519	TenorTrombone.Ab3.R.wav	15
1520	TenorTrombone.Ab4.L.wav	15
1521	TenorTrombone.Ab4.R.wav	15
1522	TenorTrombone.B2.L.wav	15
1523	TenorTrombone.B2.R.wav	15
1524	TenorTrombone.B3.L.wav	15
1525	TenorTrombone.B3.R.wav	15
1526	TenorTrombone.B4.L.wav	15
1527	TenorTrombone.B4.R.wav	15
1528	TenorTrombone.Bb2.L.wav	15
1529	TenorTrombone.Bb2.R.wav	15
1530	TenorTrombone.Bb3.L.wav	15
1531	TenorTrombone.Bb3.R.wav	15
1532	TenorTrombone.Bb4.L.wav	15
1533	TenorTrombone.Bb4.R.wav	15
1534	TenorTrombone.C3.L.wav	15
1535	TenorTrombone.C3.R.wav	15
1536	TenorTrombone.C4.L.wav	15
1537	TenorTrombone.C4.R.wav	15
1538	TenorTrombone.C5.L.wav	15
1539	TenorTrombone.C5.R.wav	15
1540	TenorTrombone.D3.L.wav	15
1541	TenorTrombone.D3.R.wav	15
1542	TenorTrombone.D4.L.wav	15
1543	TenorTrombone.D4.R.wav	15
1544	TenorTrombone.Db3.L.wav	15
1545	TenorTrombone.Db3.R.wav	15
1546	TenorTrombone.Db4.L.wav	15
1547	TenorTrombone.Db4.R.wav	15
1548	TenorTrombone.E2.L.wav	15
1549	TenorTrombone.E2.R.wav	15
1550	TenorTrombone.E3.L.wav	15
1551	TenorTrombone.E3.R.wav	15
1552	TenorTrombone.E4.L.wav	15
1553	TenorTrombone.E4.R.wav	15
1554	TenorTrombone.Eb3.L.wav	15
1555	TenorTrombone.Eb3.R.wav	15
1556	TenorTrombone.Eb4.L.wav	15
1557	TenorTrombone.Eb4.R.wav	15
1558	TenorTrombone.F2.L.wav	15
1559	TenorTrombone.F2.R.wav	15
1560	TenorTrombone.F3.L.wav	15
1561	TenorTrombone.F3.R.wav	15
1562	TenorTrombone.F4.L.wav	15
1563	TenorTrombone.F4.R.wav	15
1564	TenorTrombone.G2.L.wav	15
1565	TenorTrombone.G2.R.wav	15
1566	TenorTrombone.G3.L.wav	15
1567	TenorTrombone.G3.R.wav	15
1568	TenorTrombone.G4.L.wav	15
1569	TenorTrombone.G4.R.wav	15
1570	TenorTrombone.Gb2.L.wav	15
1571	TenorTrombone.Gb2.R.wav	15
1572	TenorTrombone.Gb3.L.wav	15
1573	TenorTrombone.Gb3.R.wav	15
1574	TenorTrombone.Gb4.L.wav	15
1575	TenorTrombone.Gb4.R.wav	15
1576	Trumpet.novib.A3.L.wav	16
1577	Trumpet.novib.A3.R.wav	16
1578	Trumpet.novib.A4.L.wav	16
1579	Trumpet.novib.A4.R.wav	16
1580	Trumpet.novib.A5.L.wav	16
1581	Trumpet.novib.A5.R.wav	16
1582	Trumpet.novib.Ab3.L.wav	16
1583	Trumpet.novib.Ab3.R.wav	16
1584	Trumpet.novib.Ab4.L.wav	16
1585	Trumpet.novib.Ab4.R.wav	16
1586	Trumpet.novib.Ab5.L.wav	16
1587	Trumpet.novib.Ab5.R.wav	16
1588	Trumpet.novib.B3.L.wav	16
1589	Trumpet.novib.B3.R.wav	16
1590	Trumpet.novib.B4.L.wav	16
1591	Trumpet.novib.B4.R.wav	16
1592	Trumpet.novib.B5.L.wav	16
1593	Trumpet.novib.B5.R.wav	16
1594	Trumpet.novib.Bb3.L.wav	16
1595	Trumpet.novib.Bb3.R.wav	16
1596	Trumpet.novib.Bb4.L.wav	16
1597	Trumpet.novib.Bb4.R.wav	16
1598	Trumpet.novib.Bb5.L.wav	16
1599	Trumpet.novib.Bb5.R.wav	16
1600	Trumpet.novib.C4.L.wav	16
1601	Trumpet.novib.C4.R.wav	16
1602	Trumpet.novib.C5.L.wav	16
1603	Trumpet.novib.C5.R.wav	16
1604	Trumpet.novib.C6.L.wav	16
1605	Trumpet.novib.C6.R.wav	16
1606	Trumpet.novib.D4.L.wav	16
1607	Trumpet.novib.D4.R.wav	16
1608	Trumpet.novib.D5.L.wav	16
1609	Trumpet.novib.D5.R.wav	16
1610	Trumpet.novib.D6.L.wav	16
1611	Trumpet.novib.D6.R.wav	16
1612	Trumpet.novib.Db4.L.wav	16
1613	Trumpet.novib.Db4.R.wav	16
1614	Trumpet.novib.Db5.L.wav	16
1615	Trumpet.novib.Db5.R.wav	16
1616	Trumpet.novib.Db6.L.wav	16
1617	Trumpet.novib.Db6.R.wav	16
1618	Trumpet.novib.E3.L.wav	16
1619	Trumpet.novib.E3.R.wav	16
1620	Trumpet.novib.E4.L.wav	16
1621	Trumpet.novib.E4.R.wav	16
1622	Trumpet.novib.E5.L.wav	16
1623	Trumpet.novib.E5.R.wav	16
1624	Trumpet.novib.Eb4.L.wav	16
1625	Trumpet.novib.Eb4.R.wav	16
1626	Trumpet.novib.Eb5.L.wav	16
1627	Trumpet.novib.Eb5.R.wav	16
1628	Trumpet.novib.Eb6.L.wav	16
1629	Trumpet.novib.Eb6.R.wav	16
1630	Trumpet.novib.F3.L.wav	16
1631	Trumpet.novib.F3.R.wav	16
1632	Trumpet.novib.F4.L.wav	16
1633	Trumpet.novib.F4.R.wav	16
1634	Trumpet.novib.F5.L.wav	16
1635	Trumpet.novib.F5.R.wav	16
1636	Trumpet.novib.G3.L.wav	16
1637	Trumpet.novib.G3.R.wav	16
1638	Trumpet.novib.G4.L.wav	16
1639	Trumpet.novib.G4.R.wav	16
1640	Trumpet.novib.G5.L.wav	16
1641	Trumpet.novib.G5.R.wav	16
1642	Trumpet.novib.Gb3.L.wav	16
1643	Trumpet.novib.Gb3.R.wav	16
1644	Trumpet.novib.Gb4.L.wav	16
1645	Trumpet.novib.Gb4.R.wav	16
1646	Trumpet.novib.Gb5.L.wav	16
1647	Trumpet.novib.Gb5.R.wav	16
1648	Trumpet.vib.A3.L.wav	16
1649	Trumpet.vib.A3.R.wav	16
1650	Trumpet.vib.A4.L.wav	16
1651	Trumpet.vib.A4.R.wav	16
1652	Trumpet.vib.A5.L.wav	16
1653	Trumpet.vib.A5.R.wav	16
1654	Trumpet.vib.Ab3.L.wav	16
1655	Trumpet.vib.Ab3.R.wav	16
1656	Trumpet.vib.Ab4.L.wav	16
1657	Trumpet.vib.Ab4.R.wav	16
1658	Trumpet.vib.Ab5.L.wav	16
1659	Trumpet.vib.Ab5.R.wav	16
1660	Trumpet.vib.B3.L.wav	16
1661	Trumpet.vib.B3.R.wav	16
1662	Trumpet.vib.B4.L.wav	16
1663	Trumpet.vib.B4.R.wav	16
1664	Trumpet.vib.B5.L.wav	16
1665	Trumpet.vib.B5.R.wav	16
1666	Trumpet.vib.Bb3.L.wav	16
1667	Trumpet.vib.Bb3.R.wav	16
1668	Trumpet.vib.Bb4.L.wav	16
1669	Trumpet.vib.Bb4.R.wav	16
1670	Trumpet.vib.Bb5.L.wav	16
1671	Trumpet.vib.Bb5.R.wav	16
1672	Trumpet.vib.C4.L.wav	16
1673	Trumpet.vib.C4.R.wav	16
1674	Trumpet.vib.C5.L.wav	16
1675	Trumpet.vib.C5.R.wav	16
1676	Trumpet.vib.C6.L.wav	16
1677	Trumpet.vib.C6.R.wav	16
1678	Trumpet.vib.D4.L.wav	16
1679	Trumpet.vib.D4.R.wav	16
1680	Trumpet.vib.D5.L.wav	16
1681	Trumpet.vib.D5.R.wav	16
1682	Trumpet.vib.D6.L.wav	16
1683	Trumpet.vib.D6.R.wav	16
1684	Trumpet.vib.Db4.L.wav	16
1685	Trumpet.vib.Db4.R.wav	16
1686	Trumpet.vib.Db5.L.wav	16
1687	Trumpet.vib.Db5.R.wav	16
1688	Trumpet.vib.Db6.L.wav	16
1689	Trumpet.vib.Db6.R.wav	16
1690	Trumpet.vib.E3.L.wav	16
1691	Trumpet.vib.E3.R.wav	16
1692	Trumpet.vib.E4.L.wav	16
1693	Trumpet.vib.E4.R.wav	16
1694	Trumpet.vib.E5.L.wav	16
1695	Trumpet.vib.E5.R.wav	16
1696	Trumpet.vib.Eb4.L.wav	16
1697	Trumpet.vib.Eb4.R.wav	16
1698	Trumpet.vib.Eb5.L.wav	16
1699	Trumpet.vib.Eb5.R.wav	16
1700	Trumpet.vib.F3.L.wav	16
1701	Trumpet.vib.F3.R.wav	16
1702	Trumpet.vib.F4.L.wav	16
1703	Trumpet.vib.F4.R.wav	16
1704	Trumpet.vib.F5.L.wav	16
1705	Trumpet.vib.F5.R.wav	16
1706	Trumpet.vib.G3.L.wav	16
1707	Trumpet.vib.G3.R.wav	16
1708	Trumpet.vib.G4.L.wav	16
1709	Trumpet.vib.G4.R.wav	16
1710	Trumpet.vib.G5.L.wav	16
1711	Trumpet.vib.G5.R.wav	16
1712	Trumpet.vib.Gb3.L.wav	16
1713	Trumpet.vib.Gb3.R.wav	16
1714	Trumpet.vib.Gb4.L.wav	16
1715	Trumpet.vib.Gb4.R.wav	16
1716	Trumpet.vib.Gb5.L.wav	16
1717	Trumpet.vib.Gb5.R.wav	16
1718	Tuba.A1.L.wav	17
1719	Tuba.A1.R.wav	17
1720	Tuba.A2.L.wav	17
1721	Tuba.A2.R.wav	17
1722	Tuba.A3.L.wav	17
1723	Tuba.A3.R.wav	17
1724	Tuba.Ab1.L.wav	17
1725	Tuba.Ab1.R.wav	17
1726	Tuba.Ab2.L.wav	17
1727	Tuba.Ab2.R.wav	17
1728	Tuba.Ab3.L.wav	17
1729	Tuba.Ab3.R.wav	17
1730	Tuba.B1.L.wav	17
1731	Tuba.B1.R.wav	17
1732	Tuba.B2.L.wav	17
1733	Tuba.B2.R.wav	17
1734	Tuba.B3.L.wav	17
1735	Tuba.B3.R.wav	17
1736	Tuba.Bb1.L.wav	17
1737	Tuba.Bb1.R.wav	17
1738	Tuba.Bb2.L.wav	17
1739	Tuba.Bb2.R.wav	17
1740	Tuba.Bb3.L.wav	17
1741	Tuba.Bb3.R.wav	17
1742	Tuba.C1.L.wav	17
1743	Tuba.C1.R.wav	17
1744	Tuba.C2.L.wav	17
1745	Tuba.C2.R.wav	17
1746	Tuba.C3.L.wav	17
1747	Tuba.C3.R.wav	17
1748	Tuba.C4.L.wav	17
1749	Tuba.C4.R.wav	17
1750	Tuba.D1.L.wav	17
1751	Tuba.D1.R.wav	17
1752	Tuba.D2.L.wav	17
1753	Tuba.D2.R.wav	17
1754	Tuba.D3.L.wav	17
1755	Tuba.D3.R.wav	17
1756	Tuba.Db1.L.wav	17
1757	Tuba.Db1.R.wav	17
1758	Tuba.Db2.L.wav	17
1759	Tuba.Db2.R.wav	17
1760	Tuba.Db3.L.wav	17
1761	Tuba.Db3.R.wav	17
1762	Tuba.E1.L.wav	17
1763	Tuba.E1.R.wav	17
1764	Tuba.E2.L.wav	17
1765	Tuba.E2.R.wav	17
1766	Tuba.E3.L.wav	17
1767	Tuba.E3.R.wav	17
1768	Tuba.Eb1.L.wav	17
1769	Tuba.Eb1.R.wav	17
1770	Tuba.Eb2.L.wav	17
1771	Tuba.Eb2.R.wav	17
1772	Tuba.Eb3.L.wav	17
1773	Tuba.Eb3.R.wav	17
1774	Tuba.F1.L.wav	17
1775	Tuba.F1.R.wav	17
1776	Tuba.F2.L.wav	17
1777	Tuba.F2.R.wav	17
1778	Tuba.F3.L.wav	17
1779	Tuba.F3.R.wav	17
1780	Tuba.G1.L.wav	17
1781	Tuba.G1.R.wav	17
1782	Tuba.G2.L.wav	17
1783	Tuba.G2.R.wav	17
1784	Tuba.G3.L.wav	17
1785	Tuba.G3.R.wav	17
1786	Tuba.Gb1.L.wav	17
1787	Tuba.Gb1.R.wav	17
1788	Tuba.Gb2.L.wav	17
1789	Tuba.Gb2.R.wav	17
1790	Tuba.Gb3.L.wav	17
1791	Tuba.Gb3.R.wav	17
1792	Viola.arco.sulA.A4.L.wav	18
1793	Viola.arco.sulA.A4.R.wav	18
1794	Viola.arco.sulA.A5.L.wav	18
1795	Viola.arco.sulA.A5.R.wav	18
1796	Viola.arco.sulA.A6.L.wav	18
1797	Viola.arco.sulA.A6.R.wav	18
1798	Viola.arco.sulA.Ab5.L.wav	18
1799	Viola.arco.sulA.Ab5.R.wav	18
1800	Viola.arco.sulA.Ab6.L.wav	18
1801	Viola.arco.sulA.Ab6.R.wav	18
1802	Viola.arco.sulA.B4.L.wav	18
1803	Viola.arco.sulA.B4.R.wav	18
1804	Viola.arco.sulA.B5.L.wav	18
1805	Viola.arco.sulA.B5.R.wav	18
1806	Viola.arco.sulA.Bb4.L.wav	18
1807	Viola.arco.sulA.Bb4.R.wav	18
1808	Viola.arco.sulA.Bb5.L.wav	18
1809	Viola.arco.sulA.Bb5.R.wav	18
1810	Viola.arco.sulA.C5.L.wav	18
1811	Viola.arco.sulA.C5.R.wav	18
1812	Viola.arco.sulA.C6.L.wav	18
1813	Viola.arco.sulA.C6.R.wav	18
1814	Viola.arco.sulA.D5.L.wav	18
1815	Viola.arco.sulA.D5.R.wav	18
1816	Viola.arco.sulA.D6.L.wav	18
1817	Viola.arco.sulA.D6.R.wav	18
1818	Viola.arco.sulA.Db5.L.wav	18
1819	Viola.arco.sulA.Db5.R.wav	18
1820	Viola.arco.sulA.Db6.L.wav	18
1821	Viola.arco.sulA.Db6.R.wav	18
1822	Viola.arco.sulA.E5.L.wav	18
1823	Viola.arco.sulA.E5.R.wav	18
1824	Viola.arco.sulA.E6.L.wav	18
1825	Viola.arco.sulA.E6.R.wav	18
1826	Viola.arco.sulA.Eb5.L.wav	18
1827	Viola.arco.sulA.Eb5.R.wav	18
1828	Viola.arco.sulA.Eb6.L.wav	18
1829	Viola.arco.sulA.Eb6.R.wav	18
1830	Viola.arco.sulA.F5.L.wav	18
1831	Viola.arco.sulA.F5.R.wav	18
1832	Viola.arco.sulA.F6.L.wav	18
1833	Viola.arco.sulA.F6.R.wav	18
1834	Viola.arco.sulA.G5.L.wav	18
1835	Viola.arco.sulA.G5.R.wav	18
1836	Viola.arco.sulA.G6.L.wav	18
1837	Viola.arco.sulA.G6.R.wav	18
1838	Viola.arco.sulA.Gb5.L.wav	18
1839	Viola.arco.sulA.Gb5.R.wav	18
1840	Viola.arco.sulA.Gb6.L.wav	18
1841	Viola.arco.sulA.Gb6.R.wav	18
1842	Viola.arco.sulC.A3.L.wav	18
1843	Viola.arco.sulC.A3.R.wav	18
1844	Viola.arco.sulC.A4.L.wav	18
1845	Viola.arco.sulC.A4.R.wav	18
1846	Viola.arco.sulC.Ab3.L.wav	18
1847	Viola.arco.sulC.Ab3.R.wav	18
1848	Viola.arco.sulC.Ab4.L.wav	18
1849	Viola.arco.sulC.Ab4.R.wav	18
1850	Viola.arco.sulC.B3.L.wav	18
1851	Viola.arco.sulC.B3.R.wav	18
1852	Viola.arco.sulC.B4.L.wav	18
1853	Viola.arco.sulC.B4.R.wav	18
1854	Viola.arco.sulC.Bb3.L.wav	18
1855	Viola.arco.sulC.Bb3.R.wav	18
1856	Viola.arco.sulC.Bb4.L.wav	18
1857	Viola.arco.sulC.Bb4.R.wav	18
1858	Viola.arco.sulC.C3.L.wav	18
1859	Viola.arco.sulC.C3.R.wav	18
1860	Viola.arco.sulC.C4.L.wav	18
1861	Viola.arco.sulC.C4.R.wav	18
1862	Viola.arco.sulC.C5.L.wav	18
1863	Viola.arco.sulC.C5.R.wav	18
1864	Viola.arco.sulC.D3.L.wav	18
1865	Viola.arco.sulC.D3.R.wav	18
1866	Viola.arco.sulC.D4.L.wav	18
1867	Viola.arco.sulC.D4.R.wav	18
1868	Viola.arco.sulC.Db3.L.wav	18
1869	Viola.arco.sulC.Db3.R.wav	18
1870	Viola.arco.sulC.Db4.L.wav	18
1871	Viola.arco.sulC.Db4.R.wav	18
1872	Viola.arco.sulC.E3.L.wav	18
1873	Viola.arco.sulC.E3.R.wav	18
1874	Viola.arco.sulC.E4.L.wav	18
1875	Viola.arco.sulC.E4.R.wav	18
1876	Viola.arco.sulC.Eb3.L.wav	18
1877	Viola.arco.sulC.Eb3.R.wav	18
1878	Viola.arco.sulC.Eb4.L.wav	18
1879	Viola.arco.sulC.Eb4.R.wav	18
1880	Viola.arco.sulC.F3.L.wav	18
1881	Viola.arco.sulC.F3.R.wav	18
1882	Viola.arco.sulC.F4.L.wav	18
1883	Viola.arco.sulC.F4.R.wav	18
1884	Viola.arco.sulC.G3.L.wav	18
1885	Viola.arco.sulC.G3.R.wav	18
1886	Viola.arco.sulC.G4.L.wav	18
1887	Viola.arco.sulC.G4.R.wav	18
1888	Viola.arco.sulC.Gb3.L.wav	18
1889	Viola.arco.sulC.Gb3.R.wav	18
1890	Viola.arco.sulC.Gb4.L.wav	18
1891	Viola.arco.sulC.Gb4.R.wav	18
1892	Viola.arco.sulD.A4.L.wav	18
1893	Viola.arco.sulD.A4.R.wav	18
1894	Viola.arco.sulD.A5.L.wav	18
1895	Viola.arco.sulD.A5.R.wav	18
1896	Viola.arco.sulD.Ab4.L.wav	18
1897	Viola.arco.sulD.Ab4.R.wav	18
1898	Viola.arco.sulD.Ab5.L.wav	18
1899	Viola.arco.sulD.Ab5.R.wav	18
1900	Viola.arco.sulD.B4.L.wav	18
1901	Viola.arco.sulD.B4.R.wav	18
1902	Viola.arco.sulD.B5.L.wav	18
1903	Viola.arco.sulD.B5.R.wav	18
1904	Viola.arco.sulD.Bb4.L.wav	18
1905	Viola.arco.sulD.Bb4.R.wav	18
1906	Viola.arco.sulD.Bb5.L.wav	18
1907	Viola.arco.sulD.Bb5.R.wav	18
1908	Viola.arco.sulD.C5.L.wav	18
1909	Viola.arco.sulD.C5.R.wav	18
1910	Viola.arco.sulD.C6.L.wav	18
1911	Viola.arco.sulD.C6.R.wav	18
1912	Viola.arco.sulD.D4.L.wav	18
1913	Viola.arco.sulD.D4.R.wav	18
1914	Viola.arco.sulD.D5.L.wav	18
1915	Viola.arco.sulD.D5.R.wav	18
1916	Viola.arco.sulD.D6.L.wav	18
1917	Viola.arco.sulD.D6.R.wav	18
1918	Viola.arco.sulD.Db5.L.wav	18
1919	Viola.arco.sulD.Db5.R.wav	18
1920	Viola.arco.sulD.Db6.L.wav	18
1921	Viola.arco.sulD.Db6.R.wav	18
1922	Viola.arco.sulD.E4.L.wav	18
1923	Viola.arco.sulD.E4.R.wav	18
1924	Viola.arco.sulD.E5.L.wav	18
1925	Viola.arco.sulD.E5.R.wav	18
1926	Viola.arco.sulD.Eb4.L.wav	18
1927	Viola.arco.sulD.Eb4.R.wav	18
1928	Viola.arco.sulD.Eb5.L.wav	18
1929	Viola.arco.sulD.Eb5.R.wav	18
1930	Viola.arco.sulD.F4.L.wav	18
1931	Viola.arco.sulD.F4.R.wav	18
1932	Viola.arco.sulD.F5.L.wav	18
1933	Viola.arco.sulD.F5.R.wav	18
