,Filepath,Label,Prediction
40,C:\Users\Landon\Documents\audioWAV2\TUBA.C3.long.forte.majortrill.wav,28,28
41,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.As2.025.mezzoforte.normal.wav,4,4
42,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.A4.15.mezzopiano.normal.wav,15,15
43,C:\Users\Landon\Documents\audioWAV2\TRUMPET.As4.15.pianissimo.normal.wav,27,27
44,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.C2.phrase.mezzoforte.staccatissimo.wav,12,12
45,C:\Users\Landon\Documents\audioWAV2\VIOLA.A3.15.forte.arconormal.wav,30,30
46,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A2.025.piano.arconormal.wav,3,3
47,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.E5.15.mezzoforte.normal.wav,15,15
48,C:\Users\Landon\Documents\audioWAV2\FLUTE.C5.1.pianissimo.normal.wav,16,16
49,C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.Gb6.L.wav,32,32
50,C:\Users\Landon\Documents\audioWAV2\CELLO.A4.05.pianissimo.arconormal.wav,10,10
51,C:\Users\Landon\Documents\audioWAV2\BASSOON.Fs3.15.mezzopiano.normal.wav,6,6
52,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.G3.025.fortissimo.normal.wav,19,19
53,C:\Users\Landon\Documents\audioWAV2\TROMBONE.A3.15.mezzoforte.normal.wav,26,26
54,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.As1.1.mezzopiano.arconormal.wav,3,3
55,C:\Users\Landon\Documents\audioWAV2\VIOLA.Gs3.1.mezzoforte.moltovibrato.wav,30,30
56,C:\Users\Landon\Documents\audioWAV2\VIOLA.A3.1.mezzopiano.nonvibrato.wav,30,30
57,C:\Users\Landon\Documents\audioWAV2\TUBA.C2.1.piano.normal.wav,28,28
58,C:\Users\Landon\Documents\audioWAV2\VIOLIN.As3.1.mezzopiano.consord.wav,31,31
59,C:\Users\Landon\Documents\audioWAV1\bells.brass.B6.R.wav,9,9
60,C:\Users\Landon\Documents\audioWAV2\CELLO.E4.1.pianissimo.arconormal.wav,10,10
61,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.A5.1.fortissimo.normal.wav,15,15
62,C:\Users\Landon\Documents\audioWAV2\MANDOLIN.Cs4.verylong.piano.normal.wav,20,20
63,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.As5.025.piano.normal.wav,4,4
64,C:\Users\Landon\Documents\audioWAV2\TRUMPET.Gs3.05.forte.normal.wav,27,27
65,C:\Users\Landon\Documents\audioWAV2\CLARINET.Ds5.025.fortissimo.normal.wav,11,4
66,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.A3.1.piano.normal.wav,15,15
67,C:\Users\Landon\Documents\audioWAV2\CELLO.B4.15.pianissimo.arconormal.wav,10,10
68,C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.F3.L.wav,29,29
69,C:\Users\Landon\Documents\audioWAV2\TROMBONE.As3.025.fortissimo.normal.wav,26,23
70,C:\Users\Landon\Documents\audioWAV2\CLARINET.Fs6.025.pianissimo.normal.wav,11,11
71,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulA.F5.R.wav,10,10
72,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.E4.025.pianissimo.normal.wav,4,28
73,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.A3.05.pianissimo.normal.wav,4,4
74,C:\Users\Landon\Documents\audioWAV2\VIOLA.Cs3.1.piano.arconormal.wav,30,30
75,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Ds4.05.mezzoforte.slaptongue.wav,23,23
76,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.F1.05.fortissimo.normal.wav,12,23
77,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Ds3.1.forte.normal.wav,12,12
78,C:\Users\Landon\Documents\audioWAV2\VIOLA.As3.025.fortissimo.arconormal.wav,30,30
79,C:\Users\Landon\Documents\audioWAV2\CELLO.C2.1.mezzopiano.arcominortrill.wav,10,10
80,C:\Users\Landon\Documents\audioWAV2\CELLO.D3.025.fortissimo.arconormal.wav,10,10
81,C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.Gb4.R.wav,16,16
82,C:\Users\Landon\Documents\audioWAV2\TUBA.Fs3.025.mezzopiano.normal.wav,28,28
83,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Cs3.1.moltopianissimo.arconormal.wav,3,30
84,C:\Users\Landon\Documents\audioWAV2\CLARINET.A3.1.pianissimo.normal.wav,11,11
85,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.G4.15.piano.normal.wav,23,6
86,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.D4.phrase.mezzoforte.staccato.wav,19,16
87,C:\Users\Landon\Documents\audioWAV1\SopSax.nonvib.Ab5.L.wav,24,24
88,C:\Users\Landon\Documents\audioWAV2\OBOE.E4.1.forte.tremolo.wav,22,16
89,C:\Users\Landon\Documents\audioWAV2\CLARINET.D5.long.mezzoforte.majortrill.wav,11,11
90,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.D5.025.mezzopiano.normal.wav,15,15
91,C:\Users\Landon\Documents\audioWAV1\EbClarinet.Gb6.R.wav,14,14
92,C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.B3.L.wav,27,27
93,C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.Gb5.L.wav,29,29
94,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.E4.05.pianissimo.normal.wav,15,15
95,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.B2.1.mezzoforte.arconormal.wav,3,30
96,C:\Users\Landon\Documents\audioWAV2\FLUTE.F6.15.forte.normal.wav,16,16
97,C:\Users\Landon\Documents\audioWAV2\BASSOON.Fs2.05.fortissimo.normal.wav,6,6
98,C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.E5.L.wav,27,27
99,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.As2.025.fortissimo.normal.wav,19,30
100,C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.Gb4.R.wav,32,32
101,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.As4.05.pianissimo.normal.wav,4,4
102,C:\Users\Landon\Documents\audioWAV2\TRUMPET.Gs4.1.pianissimo.normal.wav,27,27
103,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Cs3.15.mezzoforte.normal.wav,4,4
104,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.F3.05.mezzoforte.arconormal.wav,3,10
105,C:\Users\Landon\Documents\audioWAV2\TRUMPET.Cs6.15.forte.normal.wav,27,27
106,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Ds3.phrase.forte.glissando.wav,19,4
107,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.E3.025.fortissimo.normal.wav,15,15
108,C:\Users\Landon\Documents\audioWAV1\bells.brass.Db5.R.wav,9,9
109,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.As1.1.forte.normal.wav,12,12
110,C:\Users\Landon\Documents\audioWAV2\OBOE.C6.1.fortissimo.normal.wav,22,10
111,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Fs3.025.fortissimo.normal.wav,15,15
112,C:\Users\Landon\Documents\audioWAV2\VIOLIN.C7.1.mezzoforte.artificialharmonic.wav,31,31
113,C:\Users\Landon\Documents\audioWAV2\BASSOON.Fs4.025.fortissimo.normal.wav,6,6
114,C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.G4.R.wav,1,1
115,C:\Users\Landon\Documents\audioWAV2\OBOE.Cs5.1.forte.minortrill.wav,22,22
116,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Cs5.025.pianissimo.normal.wav,15,15
117,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.G3.long.piano.mute.wav,19,10
118,C:\Users\Landon\Documents\audioWAV2\GUITAR.D4.verylong.pianissimo.harmonics.wav,17,17
119,C:\Users\Landon\Documents\audioWAV2\BASSOON.C4.1.mezzopiano.normal.wav,6,6
120,C:\Users\Landon\Documents\audioWAV2\TROMBONE.A2.verylong.pianissimo.normal.wav,26,26
121,C:\Users\Landon\Documents\audioWAV2\TRUMPET.E5.phrase.crescendo.normal.wav,27,23
122,C:\Users\Landon\Documents\audioWAV1\Vibraphone.sustain.Db6.L.wav,29,29
123,C:\Users\Landon\Documents\audioWAV2\VIOLA.E5.phrase.mezzoforte.arcospiccato.wav,30,30
124,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.D6.1.piano.normal.wav,23,23
125,C:\Users\Landon\Documents\audioWAV1\bells.brass.C5.L.wav,9,9
126,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.A4.1.fortissimo.normal.wav,23,23
127,C:\Users\Landon\Documents\audioWAV1\Vibraphone.sustain.C6.L.wav,29,29
128,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Fs4.1.pianissimo.normal.wav,15,15
129,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulA.D5.L.wav,30,30
130,C:\Users\Landon\Documents\audioWAV2\CELLO.F4.1.mezzopiano.nonvibrato.wav,10,4
131,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.C3.025.fortissimo.arconormal.wav,3,3
132,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.As4.025.mezzopiano.normal.wav,15,15
133,C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.C7.L.wav,32,32
134,C:\Users\Landon\Documents\audioWAV2\CLARINET.C7.05.piano.normal.wav,11,31
135,C:\Users\Landon\Documents\audioWAV2\TROMBONE.As4.05.fortissimo.normal.wav,26,26
136,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.As3.05.piano.normal.wav,12,12
137,C:\Users\Landon\Documents\audioWAV1\SopSax.vib.Ab5.L.wav,24,24
138,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.G2.15.fortissimo.normal.wav,19,19
139,C:\Users\Landon\Documents\audioWAV1\Marimba.cord.E4.L.wav,21,21
140,C:\Users\Landon\Documents\audioWAV2\TUBA.D4.05.mezzopiano.normal.wav,28,28
141,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.B5.1.forte.normal.wav,15,15
142,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.A3.025.forte.normal.wav,23,23
143,C:\Users\Landon\Documents\audioWAV2\TROMBONE.E4.15.fortissimo.normal.wav,26,26
144,C:\Users\Landon\Documents\audioWAV1\BbClarinet.G6.R.wav,8,8
145,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.As4.05.piano.normal.wav,19,11
146,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Fs2.verylong.mezzoforte.normal.wav,26,26
147,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Ds5.025.fortissimo.normal.wav,15,15
148,C:\Users\Landon\Documents\audioWAV2\VIOLIN.C4.phrase.mezzoforte.arcotremolo.wav,31,31
149,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.D2.025.piano.arconormal.wav,3,3
150,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A2.025.piano.pizznormal.wav,3,21
151,C:\Users\Landon\Documents\audioWAV2\VIOLA.E4.15.pianissimo.arconormal.wav,30,30
152,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Cs5.15.mezzopiano.normal.wav,15,15
153,C:\Users\Landon\Documents\audioWAV2\CELLO.As4.05.mezzopiano.arconormal.wav,10,31
154,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.F3.1.fortissimo.normal.wav,23,23
155,C:\Users\Landon\Documents\audioWAV2\VIOLA.Cs6.1.fortissimo.arconormal.wav,30,30
156,C:\Users\Landon\Documents\audioWAV2\CELLO.Fs5.05.forte.arconormal.wav,10,10
157,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.D4.025.mezzoforte.normal.wav,15,15
158,C:\Users\Landon\Documents\audioWAV2\TUBA.Ds4.05.fortissimo.normal.wav,28,28
159,C:\Users\Landon\Documents\audioWAV2\FLUTE.E6.05.forte.normal.wav,16,22
160,C:\Users\Landon\Documents\audioWAV2\OBOE.Fs5.1.fortissimo.normal.wav,22,22
161,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.D5.05.mezzoforte.normal.wav,4,4
162,C:\Users\Landon\Documents\audioWAV2\TUBA.Cs4.025.fortissimo.normal.wav,28,28
163,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Ds3.1.pianissimo.normal.wav,26,26
164,C:\Users\Landon\Documents\audioWAV2\BASSOON.C5.025.mezzopiano.normal.wav,6,6
165,C:\Users\Landon\Documents\audioWAV2\TROMBONE.G4.025.fortissimo.normal.wav,26,26
166,C:\Users\Landon\Documents\audioWAV2\FLUTE.Ds4.15.mezzopiano.normal.wav,16,16
167,C:\Users\Landon\Documents\audioWAV1\BbClarinet.Gb5.L.wav,8,14
168,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds2.025.forte.normal.wav,4,4
169,C:\Users\Landon\Documents\audioWAV2\TUBA.As1.1.fortissimo.normal.wav,28,28
170,C:\Users\Landon\Documents\audioWAV2\CELLO.Gs2.025.forte.arconormal.wav,10,10
171,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.F4.verylong.piano.glissando.wav,19,19
172,C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.Ab2.L.wav,21,21
173,C:\Users\Landon\Documents\audioWAV1\Marimba.cord.G5.R.wav,21,21
174,C:\Users\Landon\Documents\audioWAV2\VIOLA.B3.1.piano.arcoglissando.wav,30,12
175,C:\Users\Landon\Documents\audioWAV2\VIOLA.A6.15.forte.arconormal.wav,30,30
176,C:\Users\Landon\Documents\audioWAV2\VIOLA.G4.05.pianissimo.arconormal.wav,30,30
177,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Cs3.15.forte.arconormal.wav,3,30
178,C:\Users\Landon\Documents\audioWAV2\CELLO.Gs5.1.pianissimo.arconormal.wav,10,10
179,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Fs3.15.piano.normal.wav,15,15
180,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.G1.025.mezzopiano.arconormal.wav,3,3
181,C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.Eb3.L.wav,21,21
182,C:\Users\Landon\Documents\audioWAV2\TUBA.B2.1.forte.mute.wav,28,28
183,C:\Users\Landon\Documents\audioWAV2\CLARINET.As5.05.forte.normal.wav,11,11
184,C:\Users\Landon\Documents\audioWAV2\CLARINET.A4.phrase.mezzoforte.staccatissimo.wav,11,11
185,C:\Users\Landon\Documents\audioWAV2\CELLO.E2.025.pianissimo.arconormal.wav,10,28
186,C:\Users\Landon\Documents\audioWAV2\TROMBONE.E2.1.pianissimo.normal.wav,26,26
187,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.C5.1.pianissimo.normal.wav,23,23
188,C:\Users\Landon\Documents\audioWAV2\TUBA.Gs3.1.mezzoforte.normal.wav,28,28
189,C:\Users\Landon\Documents\audioWAV2\TUBA.A1.025.pianissimo.normal.wav,28,28
190,C:\Users\Landon\Documents\audioWAV2\VIOLA.Ds5.025.pianissimo.arconormal.wav,30,30
191,C:\Users\Landon\Documents\audioWAV2\GUITAR.Fs3.verylong.piano.normal.wav,17,17
192,C:\Users\Landon\Documents\audioWAV2\BASSOON.E2.1.mezzopiano.normal.wav,6,6
193,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulC.F4.L.wav,30,30
194,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.G1.05.mezzoforte.normal.wav,12,28
195,C:\Users\Landon\Documents\audioWAV2\TUBA.A3.025.piano.normal.wav,28,28
196,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.F2.15.fortissimo.arconormal.wav,3,3
197,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.G3.05.fortissimo.normal.wav,4,4
198,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.B4.phrase.mezzoforte.legato.wav,15,15
199,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.F3.1.fortissimo.normal.wav,19,28
200,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulD.D5.R.wav,30,30
201,C:\Users\Landon\Documents\audioWAV2\CELLO.G5.15.fortissimo.arconormal.wav,10,27
202,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.F6.05.piano.normal.wav,23,23
203,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Ds4.1.piano.normal.wav,26,23
204,C:\Users\Landon\Documents\audioWAV1\SopSax.vib.Gb5.L.wav,24,24
205,C:\Users\Landon\Documents\audioWAV2\TROMBONE.C5.05.forte.normal.wav,26,26
206,C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.A4.L.wav,27,27
207,C:\Users\Landon\Documents\audioWAV2\TROMBONE.D4.1.fortissimo.normal.wav,26,26
208,C:\Users\Landon\Documents\audioWAV2\VIOLIN.C5.1.fortissimo.arconormal.wav,31,31
209,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.G2.15.piano.normal.wav,12,12
210,C:\Users\Landon\Documents\audioWAV2\TUBA.G2.phrase.mezzoforte.tenuto.wav,28,28
211,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.G3.phrase.mezzoforte.staccatissimo.wav,23,23
212,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A1.1.mezzoforte.arconormal.wav,3,3
213,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.G5.05.mezzopiano.normal.wav,15,15
214,C:\Users\Landon\Documents\audioWAV2\FLUTE.D6.phrase.mezzoforte.doubletonguing.wav,16,16
215,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Ds3.verylong.crescdecresc.normal.wav,23,11
216,C:\Users\Landon\Documents\audioWAV2\CLARINET.D6.15.pianissimo.normal.wav,11,11
217,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.C2.15.forte.normal.wav,12,12
218,C:\Users\Landon\Documents\audioWAV2\TRUMPET.C5.025.forte.normal.wav,27,27
219,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Cs4.05.mezzoforte.slaptongue.wav,23,30
220,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulG.F4.R.wav,3,30
221,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.G2.15.fortissimo.arconormal.wav,3,3
222,C:\Users\Landon\Documents\audioWAV2\TRUMPET.B4.05.fortissimo.normal.wav,27,27
223,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.B3.phrase.mezzoforte.fluttertonguing.wav,15,15
224,C:\Users\Landon\Documents\audioWAV2\TUBA.Cs4.1.fortissimo.normal.wav,28,28
225,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.D3.1.fortissimo.arconormal.wav,3,3
226,C:\Users\Landon\Documents\audioWAV2\BASSOON.A4.05.fortissimo.normal.wav,6,15
227,C:\Users\Landon\Documents\audioWAV1\BbClarinet.A6.L.wav,8,8
228,C:\Users\Landon\Documents\audioWAV2\TUBA.Fs3.05.forte.normal.wav,28,28
229,C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.A5.L.wav,29,29
230,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.A5.15.mezzoforte.normal.wav,15,15
231,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A1.05.moltopianissimo.arconormal.wav,3,3
232,C:\Users\Landon\Documents\audioWAV2\BASSOON.C3.phrase.mezzoforte.tenuto.wav,6,6
233,C:\Users\Landon\Documents\audioWAV2\VIOLA.E6.1.fortissimo.arconormal.wav,30,30
234,C:\Users\Landon\Documents\audioWAV1\SopSax.nonvib.C4.L.wav,24,24
235,C:\Users\Landon\Documents\audioWAV1\bells.plastic.D6.L.wav,9,9
236,C:\Users\Landon\Documents\audioWAV2\MANDOLIN.C5.verylong.piano.tremolo.wav,20,20
237,C:\Users\Landon\Documents\audioWAV2\VIOLA.A5.long.mezzoforte.naturalharmonic.wav,30,31
238,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Ds6.025.piano.normal.wav,23,23
239,C:\Users\Landon\Documents\audioWAV1\BassFlute.G5.R.wav,5,5
240,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.A3.phrase.mezzoforte.nonlegato.wav,4,4
241,C:\Users\Landon\Documents\audioWAV2\VIOLIN.C5.1.mezzopiano.consord.wav,31,31
242,C:\Users\Landon\Documents\audioWAV2\CLARINET.C6.05.forte.normal.wav,11,23
243,C:\Users\Landon\Documents\audioWAV2\TROMBONE.F5.05.forte.normal.wav,26,26
244,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.E4.1.pianissimo.normal.wav,23,28
245,C:\Users\Landon\Documents\audioWAV2\VIOLIN.C4.1.forte.arconormal.wav,31,31
246,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.A3.15.forte.normal.wav,23,23
247,C:\Users\Landon\Documents\audioWAV2\TUBA.C3.long.mezzoforte.vibrato.wav,28,28
248,C:\Users\Landon\Documents\audioWAV2\BASSOON.G2.025.piano.normal.wav,6,6
249,C:\Users\Landon\Documents\audioWAV2\VIOLIN.A5.15.forte.arconormal.wav,31,31
250,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Ds5.15.forte.normal.wav,15,15
251,C:\Users\Landon\Documents\audioWAV2\TUBA.F4.15.mezzopiano.normal.wav,28,28
252,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.D4.025.forte.normal.wav,23,23
253,C:\Users\Landon\Documents\audioWAV2\VIOLIN.B6.025.piano.arconormal.wav,31,31
254,C:\Users\Landon\Documents\audioWAV2\OBOE.G4.15.forte.normal.wav,22,22
255,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.F5.15.forte.normal.wav,15,15
0,C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.D3.L.wav,21,21
1,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.E1.1.forte.normal.wav,12,12
2,C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.F6.L.wav,29,29
3,C:\Users\Landon\Documents\audioWAV2\FLUTE.B6.05.pianissimo.normal.wav,16,16
4,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A2.15.moltopianissimo.arconormal.wav,3,3
5,C:\Users\Landon\Documents\audioWAV2\CELLO.Gs4.1.mezzopiano.arconormal.wav,10,30
6,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulD.E5.R.wav,30,30
7,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.F5.05.fortissimo.normal.wav,4,4
8,C:\Users\Landon\Documents\audioWAV2\FLUTE.F6.1.forte.normal.wav,16,16
9,C:\Users\Landon\Documents\audioWAV2\TUBA.Ds3.05.fortissimo.normal.wav,28,28
10,C:\Users\Landon\Documents\audioWAV1\Horn.D2.L.wav,19,19
11,C:\Users\Landon\Documents\audioWAV2\CLARINET.Gs4.05.pianissimo.normal.wav,11,11
12,C:\Users\Landon\Documents\audioWAV2\CELLO.F3.15.piano.arconormal.wav,10,10
13,C:\Users\Landon\Documents\audioWAV2\TUBA.F4.025.mezzoforte.normal.wav,28,28
14,C:\Users\Landon\Documents\audioWAV2\VIOLA.D5.025.pianissimo.arconormal.wav,30,30
15,C:\Users\Landon\Documents\audioWAV2\FLUTE.Ds5.1.piano.normal.wav,16,16
16,C:\Users\Landon\Documents\audioWAV2\VIOLIN.B4.1.forte.consord.wav,31,31
17,C:\Users\Landon\Documents\audioWAV2\TUBA.As3.1.mezzopiano.mute.wav,28,28
18,C:\Users\Landon\Documents\audioWAV2\CELLO.C5.15.pianissimo.arconormal.wav,10,10
19,C:\Users\Landon\Documents\audioWAV2\OBOE.B3.15.piano.normal.wav,22,22
20,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.E4.05.pianissimo.normal.wav,15,15
21,C:\Users\Landon\Documents\audioWAV2\CLARINET.Ds3.15.piano.normal.wav,11,4
22,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.D4.long.forte.majortrill.wav,12,28
23,C:\Users\Landon\Documents\audioWAV2\VIOLA.Gs3.1.piano.pizznormal.wav,30,30
24,C:\Users\Landon\Documents\audioWAV2\TRUMPET.B5.1.forte.normal.wav,27,27
25,C:\Users\Landon\Documents\audioWAV2\CLARINET.F5.05.forte.normal.wav,11,11
26,C:\Users\Landon\Documents\audioWAV2\OBOE.Fs5.phrase.mezzoforte.tenuto.wav,22,11
27,C:\Users\Landon\Documents\audioWAV2\BASSOON.E3.15.forte.normal.wav,6,6
28,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulE.A2.L.wav,3,3
29,C:\Users\Landon\Documents\audioWAV1\Tuba.C1.R.wav,28,28
30,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.A5.1.mezzoforte.normal.wav,15,15
31,C:\Users\Landon\Documents\audioWAV2\FLUTE.C5.long.mezzoforte.minortrill.wav,16,16
32,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.C5.1.piano.normal.wav,4,4
33,C:\Users\Landon\Documents\audioWAV2\VIOLIN.As5.1.piano.arcosulponticello.wav,31,30
34,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.E5.15.fortissimo.normal.wav,15,15
35,C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.D4.L.wav,21,21
36,C:\Users\Landon\Documents\audioWAV2\CELLO.G5.025.mezzopiano.arconormal.wav,10,10
37,C:\Users\Landon\Documents\audioWAV2\FLUTE.A5.1.piano.normal.wav,16,16
38,C:\Users\Landon\Documents\audioWAV2\TRUMPET.Cs4.05.pianissimo.normal.wav,27,16
39,C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.E5.L.wav,32,32
40,C:\Users\Landon\Documents\audioWAV2\TRUMPET.G5.025.forte.normal.wav,27,27
41,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.E3.phrase.forte.legato.wav,19,19
42,C:\Users\Landon\Documents\audioWAV2\CELLO.C4.025.mezzopiano.arconormal.wav,10,30
43,C:\Users\Landon\Documents\audioWAV1\Marimba.cord.Bb4.L.wav,21,21
44,C:\Users\Landon\Documents\audioWAV1\Oboe.Db5.L.wav,22,22
45,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Fs4.1.fortissimo.normal.wav,26,26
46,C:\Users\Landon\Documents\audioWAV2\VIOLA.Ds3.1.pianissimo.arconormal.wav,30,30
47,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.B3.025.mezzoforte.normal.wav,12,4
48,C:\Users\Landon\Documents\audioWAV2\CELLO.G4.15.forte.arconormal.wav,10,10
49,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Cs3.025.fortissimo.normal.wav,4,4
50,C:\Users\Landon\Documents\audioWAV2\CLARINET.Ds3.025.fortissimo.normal.wav,11,15
51,C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.F4.L.wav,21,21
52,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.C3.phrase.mezzoforte.tenuto.wav,12,12
53,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.E5.025.fortissimo.normal.wav,19,19
54,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.C3.05.forte.normal.wav,12,12
55,C:\Users\Landon\Documents\audioWAV2\CLARINET.Fs4.05.fortissimo.normal.wav,11,11
56,C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.Bb4.L.wav,16,16
57,C:\Users\Landon\Documents\audioWAV2\TROMBONE.E3.1.forte.normal.wav,26,26
