,Filepath,Label,Prediction
41,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulD.Bb5.R.wav,30,30
42,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Gs3.1.pianissimo.normal.wav,4,4
43,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Gs3.1.mezzopiano.normal.wav,15,15
44,C:\Users\Landon\Documents\audioWAV2\FLUTE.E6.phrase.forte.normal.wav,16,16
45,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.D4.05.piano.normal.wav,23,23
46,C:\Users\Landon\Documents\audioWAV2\BASSOON.E5.1.mezzopiano.normal.wav,6,11
47,C:\Users\Landon\Documents\audioWAV2\VIOLA.A3.025.mezzopiano.arconormal.wav,30,30
48,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.E2.1.piano.normal.wav,4,4
49,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.G4.15.mezzopiano.normal.wav,15,15
50,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.F3.05.fortissimo.arconormal.wav,3,3
51,C:\Users\Landon\Documents\audioWAV2\CLARINET.D4.long.mezzoforte.majortrill.wav,11,22
52,C:\Users\Landon\Documents\audioWAV2\TRUMPET.F4.phrase.crescdecresc.normal.wav,27,27
53,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.As3.05.forte.normal.wav,12,6
54,C:\Users\Landon\Documents\audioWAV2\FLUTE.A4.1.mezzopiano.normal.wav,16,16
55,C:\Users\Landon\Documents\audioWAV2\CLARINET.E4.025.piano.normal.wav,11,16
56,C:\Users\Landon\Documents\audioWAV2\OBOE.F5.1.mezzoforte.normal.wav,22,22
57,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Cs3.05.mezzopiano.arconormal.wav,3,3
58,C:\Users\Landon\Documents\audioWAV2\TUBA.E4.025.fortissimo.normal.wav,28,28
59,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Fs1.15.moltopianissimo.arconormal.wav,3,3
60,C:\Users\Landon\Documents\audioWAV2\TRUMPET.Gs4.15.fortissimo.normal.wav,27,24
61,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.A4.1.mezzoforte.normal.wav,23,23
62,C:\Users\Landon\Documents\audioWAV2\VIOLA.Cs6.15.pianissimo.arconormal.wav,30,30
63,C:\Users\Landon\Documents\audioWAV2\CLARINET.A3.025.fortissimo.normal.wav,11,26
64,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A3.05.fortissimo.arconormal.wav,3,30
65,C:\Users\Landon\Documents\audioWAV2\VIOLA.As4.1.mezzoforte.arcominortrill.wav,30,30
66,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.A2.1.fortissimo.normal.wav,12,12
67,C:\Users\Landon\Documents\audioWAV2\CELLO.F4.1.pianissimo.arconormal.wav,10,10
68,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Gs2.1.pianissimo.arconormal.wav,3,3
69,C:\Users\Landon\Documents\audioWAV2\CLARINET.F6.025.fortissimo.normal.wav,11,30
70,C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.D4.L.wav,29,29
71,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.E5.1.mezzoforte.normal.wav,4,4
72,C:\Users\Landon\Documents\audioWAV2\CELLO.F2.1.forte.arconormal.wav,10,10
73,C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.Db5.R.wav,1,1
74,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulD.B3.R.wav,3,3
75,C:\Users\Landon\Documents\audioWAV1\Oboe.G4.L.wav,22,22
76,C:\Users\Landon\Documents\audioWAV2\VIOLIN.B5.long.forte.moltovibrato.wav,31,31
77,C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.Ab5.R.wav,21,21
78,C:\Users\Landon\Documents\audioWAV2\FLUTE.D5.phrase.mezzoforte.fluttertonguing.wav,16,16
79,C:\Users\Landon\Documents\audioWAV1\Vibraphone.sustain.Eb6.R.wav,29,29
80,C:\Users\Landon\Documents\audioWAV2\VIOLA.A3.05.mezzopiano.arconormal.wav,30,3
81,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.D1.1.forte.arconormal.wav,3,3
82,C:\Users\Landon\Documents\audioWAV2\FLUTE.C7.1.piano.normal.wav,16,16
83,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Gs3.1.pianissimo.normal.wav,26,19
84,C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.Eb5.L.wav,29,29
85,C:\Users\Landon\Documents\audioWAV2\CLARINET.B5.025.forte.normal.wav,11,23
86,C:\Users\Landon\Documents\audioWAV2\TROMBONE.F2.025.forte.normal.wav,26,26
87,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.E3.phrase.mezzoforte.tenuto.wav,15,15
88,C:\Users\Landon\Documents\audioWAV2\OBOE.A5.15.fortissimo.normal.wav,22,22
89,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.A5.1.mezzopiano.normal.wav,15,15
90,C:\Users\Landon\Documents\audioWAV2\TUBA.A2.025.pianissimo.normal.wav,28,3
91,C:\Users\Landon\Documents\audioWAV2\TUBA.Fs2.05.mezzopiano.mute.wav,28,28
92,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.D4.phrase.mezzoforte.nonlegato.wav,23,4
93,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.F1.05.fortissimo.normal.wav,12,12
94,C:\Users\Landon\Documents\audioWAV2\VIOLIN.As4.1.piano.arcosulponticello.wav,31,30
95,C:\Users\Landon\Documents\audioWAV2\OBOE.B4.phrase.mezzoforte.normal.wav,22,16
96,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Ds4.1.fortissimo.normal.wav,26,26
97,C:\Users\Landon\Documents\audioWAV2\VIOLA.Ds4.15.mezzopiano.arconormal.wav,30,30
98,C:\Users\Landon\Documents\audioWAV1\Horn.G3.L.wav,19,19
99,C:\Users\Landon\Documents\audioWAV2\VIOLA.D5.1.mezzoforte.arcominortrill.wav,30,30
100,C:\Users\Landon\Documents\audioWAV2\TRUMPET.G5.long.forte.normal.wav,27,30
101,C:\Users\Landon\Documents\audioWAV2\TUBA.Fs1.05.forte.normal.wav,28,28
102,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.A3.phrase.mezzoforte.tenuto.wav,15,15
103,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.F4.05.forte.normal.wav,4,4
104,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.As5.05.pianissimo.normal.wav,15,15
105,C:\Users\Landon\Documents\audioWAV2\CELLO.D3.05.pianissimo.arconormal.wav,10,10
106,C:\Users\Landon\Documents\audioWAV1\bells.plastic.B7.L.wav,9,9
107,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulG.C3.R.wav,10,10
108,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.A4.05.forte.normal.wav,15,15
109,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Fs1.05.fortissimo.arconormal.wav,3,3
110,C:\Users\Landon\Documents\audioWAV2\BASSOON.B3.05.forte.normal.wav,6,6
111,C:\Users\Landon\Documents\audioWAV2\CLARINET.D3.verylong.crescdecresc.normal.wav,11,11
112,C:\Users\Landon\Documents\audioWAV2\TUBA.Fs1.1.mezzopiano.normal.wav,28,28
113,C:\Users\Landon\Documents\audioWAV2\TUBA.F1.05.pianissimo.normal.wav,28,28
114,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.G3.05.mezzoforte.arconormal.wav,3,3
115,C:\Users\Landon\Documents\audioWAV2\CELLO.F5.15.forte.arconormal.wav,10,14
116,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.C2.15.forte.normal.wav,12,12
117,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.D4.025.forte.normal.wav,15,26
118,C:\Users\Landon\Documents\audioWAV2\CLARINET.G6.1.forte.normal.wav,11,22
119,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.A3.verylong.fortissimo.normal.wav,23,29
120,C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.E3.L.wav,29,29
121,C:\Users\Landon\Documents\audioWAV2\CLARINET.Cs4.15.fortissimo.normal.wav,11,11
122,C:\Users\Landon\Documents\audioWAV2\CELLO.F3.1.mezzopiano.arcominortrill.wav,10,10
123,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.G1.1.mezzoforte.normal.wav,12,12
124,C:\Users\Landon\Documents\audioWAV2\CELLO.Fs4.15.fortissimo.arconormal.wav,10,10
125,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Gs5.05.forte.normal.wav,23,23
126,C:\Users\Landon\Documents\audioWAV2\CLARINET.G5.15.forte.normal.wav,11,11
127,C:\Users\Landon\Documents\audioWAV2\CELLO.Ds2.05.piano.arconormal.wav,10,10
128,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.F5.15.forte.normal.wav,15,15
129,C:\Users\Landon\Documents\audioWAV2\OBOE.G6.1.mezzoforte.normal.wav,22,22
130,C:\Users\Landon\Documents\audioWAV2\OBOE.Gs6.15.forte.normal.wav,22,22
131,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Fs5.05.mezzoforte.normal.wav,15,15
132,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.A4.phrase.forte.majortrill.wav,4,22
133,C:\Users\Landon\Documents\audioWAV1\Bassoon.D2.L.wav,6,6
134,C:\Users\Landon\Documents\audioWAV1\bells.plastic.Bb6.L.wav,9,29
135,C:\Users\Landon\Documents\audioWAV2\CELLO.E5.025.fortissimo.arconormal.wav,10,10
136,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.E4.05.fortissimo.normal.wav,15,15
137,C:\Users\Landon\Documents\audioWAV2\BASSOON.F3.1.mezzopiano.normal.wav,6,6
138,C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.Db3.R.wav,21,21
139,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.D3.05.mezzoforte.normal.wav,12,12
140,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Gs5.05.mezzoforte.normal.wav,4,15
141,C:\Users\Landon\Documents\audioWAV2\VIOLA.Gs6.15.fortissimo.arconormal.wav,30,30
142,C:\Users\Landon\Documents\audioWAV2\VIOLA.F6.long.mezzoforte.artificialharmonic.wav,30,30
143,C:\Users\Landon\Documents\audioWAV2\TRUMPET.D6.long.piano.normal.wav,27,31
144,C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.C5.L.wav,29,29
145,C:\Users\Landon\Documents\audioWAV1\TenorTrombone.Ab2.R.wav,25,7
146,C:\Users\Landon\Documents\audioWAV2\CELLO.As3.1.pianissimo.arconormal.wav,10,10
147,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.As5.1.forte.normal.wav,15,15
148,C:\Users\Landon\Documents\audioWAV2\FLUTE.D7.05.forte.normal.wav,16,16
149,C:\Users\Landon\Documents\audioWAV2\BASSOON.B4.1.mezzopiano.normal.wav,6,6
150,C:\Users\Landon\Documents\audioWAV2\BASSOON.Gs3.1.piano.normal.wav,6,6
151,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.B4.1.forte.minortrill.wav,19,11
152,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.F4.05.mezzoforte.normal.wav,15,15
153,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Gs4.05.fortissimo.normal.wav,26,26
154,C:\Users\Landon\Documents\audioWAV2\CELLO.D5.1.mezzopiano.arconormal.wav,10,27
155,C:\Users\Landon\Documents\audioWAV2\VIOLA.Ds6.long.mezzoforte.naturalharmonic.wav,30,30
156,C:\Users\Landon\Documents\audioWAV2\FLUTE.Ds4.verylong.crescdecresc.normal.wav,16,16
157,C:\Users\Landon\Documents\audioWAV1\Tuba.C4.L.wav,28,6
158,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.A2.05.forte.normal.wav,12,12
159,C:\Users\Landon\Documents\audioWAV2\TUBA.E3.025.fortissimo.normal.wav,28,28
160,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.F2.15.forte.normal.wav,12,12
161,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Fs4.15.forte.normal.wav,23,23
162,C:\Users\Landon\Documents\audioWAV2\FLUTE.G5.phrase.mezzoforte.tenuto.wav,16,16
163,C:\Users\Landon\Documents\audioWAV2\VIOLA.B5.long.mezzoforte.artificialharmonic.wav,30,30
164,C:\Users\Landon\Documents\audioWAV1\SopSax.nonvib.C5.L.wav,24,24
165,C:\Users\Landon\Documents\audioWAV2\GUITAR.As3.verylong.piano.normal.wav,17,17
166,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulD.B4.L.wav,30,30
167,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.As3.1.mezzoforte.normal.wav,4,4
168,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Fs5.05.fortissimo.normal.wav,15,15
169,C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.E6.L.wav,21,21
170,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.A5.1.fortissimo.normal.wav,23,23
171,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.F3.05.mezzoforte.normal.wav,19,19
172,C:\Users\Landon\Documents\audioWAV2\FLUTE.As6.1.mezzoforte.normal.wav,16,16
173,C:\Users\Landon\Documents\audioWAV1\Vibraphone.sustain.Bb5.L.wav,29,29
174,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Cs4.025.mezzoforte.normal.wav,19,19
175,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Gs3.15.fortissimo.normal.wav,4,4
176,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.B0.05.forte.normal.wav,12,12
177,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Ds3.025.fortissimo.normal.wav,12,12
178,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.B2.05.fortissimo.normal.wav,12,12
179,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Fs4.15.forte.normal.wav,26,28
180,C:\Users\Landon\Documents\audioWAV2\FLUTE.C4.05.pianissimo.normal.wav,16,16
181,C:\Users\Landon\Documents\audioWAV2\FLUTE.Gs5.025.pianissimo.normal.wav,16,16
182,C:\Users\Landon\Documents\audioWAV1\BbClarinet.G3.L.wav,8,8
183,C:\Users\Landon\Documents\audioWAV2\TUBA.Fs2.05.piano.normal.wav,28,28
184,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Ds4.025.fortissimo.normal.wav,26,26
185,C:\Users\Landon\Documents\audioWAV2\FLUTE.E5.025.piano.normal.wav,16,4
186,C:\Users\Landon\Documents\audioWAV1\TenorTrombone.B4.L.wav,25,25
187,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Fs5.1.piano.normal.wav,23,23
188,C:\Users\Landon\Documents\audioWAV2\OBOE.Cs5.05.mezzoforte.normal.wav,22,22
189,C:\Users\Landon\Documents\audioWAV1\Horn.Ab2.L.wav,19,19
190,C:\Users\Landon\Documents\audioWAV1\Trumpet.vib.Bb4.R.wav,27,27
191,C:\Users\Landon\Documents\audioWAV2\TROMBONE.E3.1.forte.normal.wav,26,26
192,C:\Users\Landon\Documents\audioWAV2\OBOE.G6.1.forte.normal.wav,22,22
193,C:\Users\Landon\Documents\audioWAV2\TRUMPET.D4.05.fortissimo.normal.wav,27,27
194,C:\Users\Landon\Documents\audioWAV2\TUBA.Cs2.1.mezzoforte.normal.wav,28,28
195,C:\Users\Landon\Documents\audioWAV2\TROMBONE.As4.025.mezzoforte.normal.wav,26,4
196,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.As2.025.piano.normal.wav,19,19
197,C:\Users\Landon\Documents\audioWAV2\VIOLA.C3.1.forte.arconormal.wav,30,30
198,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.B3.1.fortissimo.normal.wav,15,15
199,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.F4.05.pianissimo.arconormal.wav,3,3
200,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.A3.05.piano.normal.wav,15,15
201,C:\Users\Landon\Documents\audioWAV2\OBOE.As4.05.fortissimo.normal.wav,22,22
202,C:\Users\Landon\Documents\audioWAV2\CLARINET.B4.15.forte.normal.wav,11,11
203,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.B5.025.forte.normal.wav,23,23
204,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Gs3.05.pianissimo.normal.wav,26,26
205,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.As3.long.piano.normal.wav,19,6
206,C:\Users\Landon\Documents\audioWAV1\bells.brass.C6.L.wav,9,9
207,C:\Users\Landon\Documents\audioWAV2\MANDOLIN.D5.verylong.piano.normal.wav,20,2
208,C:\Users\Landon\Documents\audioWAV1\BbClarinet.Ab5.L.wav,8,16
209,C:\Users\Landon\Documents\audioWAV2\TUBA.Fs3.05.pianissimo.normal.wav,28,28
210,C:\Users\Landon\Documents\audioWAV2\FLUTE.G5.phrase.mezzoforte.legato.wav,16,16
211,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulA.D4.L.wav,10,10
212,C:\Users\Landon\Documents\audioWAV2\TROMBONE.E5.025.mezzoforte.normal.wav,26,23
213,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Gs3.025.pianissimo.normal.wav,15,15
214,C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.C7.L.wav,21,21
215,C:\Users\Landon\Documents\audioWAV2\CLARINET.B5.025.pianissimo.normal.wav,11,11
216,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.A3.phrase.mezzoforte.staccato.wav,15,15
217,C:\Users\Landon\Documents\audioWAV1\Vibraphone.sustain.Ab4.L.wav,29,29
218,C:\Users\Landon\Documents\audioWAV2\BASSOON.As4.025.forte.normal.wav,6,6
219,C:\Users\Landon\Documents\audioWAV2\TUBA.Ds3.1.piano.normal.wav,28,28
220,C:\Users\Landon\Documents\audioWAV2\OBOE.C4.05.mezzoforte.normal.wav,22,22
221,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Gs5.1.fortissimo.normal.wav,26,26
222,C:\Users\Landon\Documents\audioWAV2\TUBA.A3.verylong.crescdecresc.normal.wav,28,28
223,C:\Users\Landon\Documents\audioWAV2\TRUMPET.D4.phrase.forte.minortrill.wav,27,27
224,C:\Users\Landon\Documents\audioWAV2\BASSOON.B2.1.mezzoforte.normal.wav,6,6
225,C:\Users\Landon\Documents\audioWAV2\TUBA.F1.phrase.mezzoforte.tenuto.wav,28,28
226,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.E2.1.pianissimo.normal.wav,4,19
227,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.G5.phrase.crescdecresc.normal.wav,15,11
228,C:\Users\Landon\Documents\audioWAV2\VIOLIN.A5.1.mezzopiano.arconormal.wav,31,31
229,C:\Users\Landon\Documents\audioWAV2\VIOLA.Cs4.025.fortissimo.arconormal.wav,30,4
230,C:\Users\Landon\Documents\audioWAV1\BbClarinet.E5.R.wav,8,8
231,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.G4.05.fortissimo.normal.wav,4,4
232,C:\Users\Landon\Documents\audioWAV2\FLUTE.E6.1.mezzoforte.normal.wav,16,16
233,C:\Users\Landon\Documents\audioWAV2\TUBA.F3.05.fortissimo.normal.wav,28,28
234,C:\Users\Landon\Documents\audioWAV2\TUBA.C2.15.pianissimo.normal.wav,28,28
235,C:\Users\Landon\Documents\audioWAV2\VIOLIN.As5.1.fortissimo.arconormal.wav,31,31
236,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.A5.05.forte.normal.wav,23,23
237,C:\Users\Landon\Documents\audioWAV2\TUBA.B1.15.mezzopiano.normal.wav,28,28
238,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Fs4.025.fortissimo.normal.wav,15,15
239,C:\Users\Landon\Documents\audioWAV2\OBOE.Cs5.15.forte.normal.wav,22,22
240,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Cs5.025.pianissimo.normal.wav,15,15
241,C:\Users\Landon\Documents\audioWAV1\Flute.vib.C5.L.wav,16,5
242,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.G3.phrase.mezzoforte.legato.wav,23,26
243,C:\Users\Landon\Documents\audioWAV1\BassTrombone.Eb2.L.wav,7,7
244,C:\Users\Landon\Documents\audioWAV2\VIOLA.E6.05.forte.arconormal.wav,30,30
245,C:\Users\Landon\Documents\audioWAV1\BassTrombone.F2.L.wav,7,7
246,C:\Users\Landon\Documents\audioWAV2\FLUTE.C5.long.mezzoforte.minortrill.wav,16,16
247,C:\Users\Landon\Documents\audioWAV1\BassClarinet.E5.L.wav,4,24
248,C:\Users\Landon\Documents\audioWAV2\CELLO.As5.025.forte.arconormal.wav,10,10
249,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.B3.05.mezzoforte.normal.wav,15,15
250,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.G5.1.mezzoforte.normal.wav,4,4
251,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Ds4.verylong.fortissimo.normal.wav,19,24
252,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.E1.05.forte.normal.wav,12,12
253,C:\Users\Landon\Documents\audioWAV2\CELLO.As4.025.pianissimo.arconormal.wav,10,27
254,C:\Users\Landon\Documents\audioWAV2\CELLO.C3.15.pianissimo.arconormal.wav,10,10
255,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.C4.1.fortissimo.normal.wav,15,15
0,C:\Users\Landon\Documents\audioWAV1\bells.brass.E5.R.wav,9,9
1,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Fs4.1.mezzoforte.normal.wav,4,4
2,C:\Users\Landon\Documents\audioWAV2\TUBA.Cs2.05.pianissimo.normal.wav,28,28
3,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Ds5.05.mezzoforte.normal.wav,26,26
4,C:\Users\Landon\Documents\audioWAV1\bells.brass.Eb6.R.wav,9,9
5,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.E5.05.fortissimo.normal.wav,15,15
6,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Cs5.1.pianissimo.normal.wav,26,26
7,C:\Users\Landon\Documents\audioWAV1\bells.plastic.C7.R.wav,9,29
8,C:\Users\Landon\Documents\audioWAV2\TUBA.E2.025.piano.normal.wav,28,28
9,C:\Users\Landon\Documents\audioWAV2\TROMBONE.A5.1.forte.normal.wav,26,26
10,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Cs4.05.piano.normal.wav,23,4
11,C:\Users\Landon\Documents\audioWAV2\BASSOON.Fs4.1.mezzopiano.normal.wav,6,6
12,C:\Users\Landon\Documents\audioWAV2\GUITAR.D4.verylong.forte.normal.wav,17,17
13,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.D6.025.fortissimo.normal.wav,23,23
14,C:\Users\Landon\Documents\audioWAV2\OBOE.Cs4.025.mezzoforte.normal.wav,22,22
15,C:\Users\Landon\Documents\audioWAV1\EbClarinet.G3.L.wav,14,14
16,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.As2.05.forte.arconormal.wav,3,3
17,C:\Users\Landon\Documents\audioWAV2\OBOE.D6.1.mezzoforte.normal.wav,22,22
18,C:\Users\Landon\Documents\audioWAV1\Bassoon.F4.L.wav,6,6
19,C:\Users\Landon\Documents\audioWAV2\VIOLIN.C4.phrase.mezzopiano.arcodetache.wav,31,31
20,C:\Users\Landon\Documents\audioWAV2\OBOE.Fs6.1.mezzoforte.normal.wav,22,22
21,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.F3.15.mezzoforte.arconormal.wav,3,3
22,C:\Users\Landon\Documents\audioWAV1\EbClarinet.Ab4.R.wav,14,14
23,C:\Users\Landon\Documents\audioWAV2\FLUTE.Ds4.025.piano.normal.wav,16,16
24,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulC.D1.L.wav,3,3
25,C:\Users\Landon\Documents\audioWAV2\TUBA.Cs4.025.pianissimo.normal.wav,28,28
26,C:\Users\Landon\Documents\audioWAV2\OBOE.A5.15.forte.normal.wav,22,22
27,C:\Users\Landon\Documents\audioWAV1\Marimba.cord.D5.R.wav,21,21
28,C:\Users\Landon\Documents\audioWAV2\CELLO.Ds2.025.mezzoforte.arcocollegnobattuto.wav,10,30
29,C:\Users\Landon\Documents\audioWAV2\TRUMPET.As5.1.pianissimo.normal.wav,27,27
30,C:\Users\Landon\Documents\audioWAV2\TROMBONE.A2.verylong.mezzoforte.normal.wav,26,26
31,C:\Users\Landon\Documents\audioWAV2\OBOE.B5.05.piano.normal.wav,22,22
32,C:\Users\Landon\Documents\audioWAV1\Horn.A3.L.wav,19,19
33,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.A4.05.piano.normal.wav,23,3
34,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.B5.1.fortissimo.normal.wav,15,15
35,C:\Users\Landon\Documents\audioWAV2\TROMBONE.As2.025.pianissimo.normal.wav,26,19
36,C:\Users\Landon\Documents\audioWAV2\OBOE.D6.15.forte.normal.wav,22,22
37,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.G4.1.pianissimo.normal.wav,23,19
38,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Gs4.15.fortissimo.normal.wav,4,4
39,C:\Users\Landon\Documents\audioWAV2\BASSOON.G2.025.forte.normal.wav,6,6
40,C:\Users\Landon\Documents\audioWAV2\TUBA.C3.15.pianissimo.normal.wav,28,28
41,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Fs5.15.forte.normal.wav,4,4
42,C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulE.D7.R.wav,31,31
43,C:\Users\Landon\Documents\audioWAV2\TUBA.B0.long.piano.normal.wav,28,28
44,C:\Users\Landon\Documents\audioWAV2\OBOE.D4.1.mezzoforte.normal.wav,22,22
45,C:\Users\Landon\Documents\audioWAV1\Bassoon.Bb1.R.wav,6,6
46,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Gs1.15.mezzoforte.arconormal.wav,3,3
47,C:\Users\Landon\Documents\audioWAV2\BANJO.Fs4.verylong.forte.normal.wav,2,2
48,C:\Users\Landon\Documents\audioWAV2\VIOLA.A3.1.mezzopiano.nonvibrato.wav,30,16
49,C:\Users\Landon\Documents\audioWAV2\TRUMPET.G4.1.fortissimo.normal.wav,27,27
50,C:\Users\Landon\Documents\audioWAV2\FLUTE.B4.15.piano.normal.wav,16,16
51,C:\Users\Landon\Documents\audioWAV2\FLUTE.Cs7.15.pianissimo.normal.wav,16,16
52,C:\Users\Landon\Documents\audioWAV2\VIOLA.Cs5.1.fortissimo.arconormal.wav,30,30
53,C:\Users\Landon\Documents\audioWAV1\Marimba.cord.D4.R.wav,21,17
54,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.Bb3.R.wav,10,30
55,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.D2.phrase.mezzoforte.staccato.wav,4,4
56,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.C4.1.pianissimo.arconormal.wav,3,3
57,C:\Users\Landon\Documents\audioWAV2\OBOE.E5.1.forte.normal.wav,22,22
58,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulG.G3.R.wav,30,30
59,C:\Users\Landon\Documents\audioWAV2\OBOE.B5.1.piano.normal.wav,22,22
60,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Gs3.025.fortissimo.normal.wav,4,4
