,Filepath,Label,Prediction
39,C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulG.A3.L.wav,31,31
40,C:\Users\Landon\Documents\audioWAV2\VIOLA.Gs5.025.fortissimo.arconormal.wav,30,30
41,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.D2.025.piano.pizznormal.wav,3,28
42,C:\Users\Landon\Documents\audioWAV2\TROMBONE.E5.phrase.forte.glissando.wav,26,26
43,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Gs2.verylong.pianissimo.normal.wav,26,26
44,C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.Db7.L.wav,16,16
45,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulD.Ab3.L.wav,3,3
46,C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.Bb5.L.wav,27,27
47,C:\Users\Landon\Documents\audioWAV2\VIOLA.D6.05.forte.arconormal.wav,30,30
48,C:\Users\Landon\Documents\audioWAV2\CELLO.G3.025.piano.arconormal.wav,10,3
49,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Cs5.15.fortissimo.normal.wav,15,15
50,C:\Users\Landon\Documents\audioWAV2\BASSOON.Ds5.15.piano.normal.wav,6,16
51,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulA.A2.L.wav,3,3
52,C:\Users\Landon\Documents\audioWAV2\CELLO.C6.15.fortissimo.arconormal.wav,10,10
53,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.G5.025.forte.normal.wav,15,15
54,C:\Users\Landon\Documents\audioWAV2\VIOLA.Ds3.05.pianissimo.arconormal.wav,30,30
55,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.G4.1.mezzopiano.normal.wav,15,15
56,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Fs3.1.fortissimo.normal.wav,19,19
57,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Ds2.025.fortissimo.arconormal.wav,3,3
58,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.G3.15.forte.normal.wav,4,4
59,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds3.15.mezzopiano.normal.wav,4,4
60,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.F1.05.mezzoforte.arconormal.wav,3,3
61,C:\Users\Landon\Documents\audioWAV2\OBOE.As3.05.fortissimo.normal.wav,22,22
62,C:\Users\Landon\Documents\audioWAV2\FLUTE.E4.025.pianissimo.normal.wav,16,28
63,C:\Users\Landon\Documents\audioWAV2\BASSOON.E5.025.piano.normal.wav,6,4
64,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Fs4.05.forte.arconormal.wav,3,3
65,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.E2.1.mezzoforte.normal.wav,12,12
66,C:\Users\Landon\Documents\audioWAV2\VIOLIN.C7.1.forte.arconormal.wav,31,31
67,C:\Users\Landon\Documents\audioWAV2\TUBA.B3.025.fortissimo.normal.wav,28,28
68,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.E5.025.piano.normal.wav,23,23
69,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.D4.1.piano.normal.wav,19,19
70,C:\Users\Landon\Documents\audioWAV2\TRUMPET.Gs4.phrase.mezzoforte.normal.wav,27,27
71,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulD.Db6.L.wav,30,0
72,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.As2.1.fortissimo.normal.wav,19,19
73,C:\Users\Landon\Documents\audioWAV2\VIOLIN.B5.1.mezzopiano.nonvibrato.wav,31,27
74,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.E5.05.forte.normal.wav,15,15
75,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.A3.phrase.mezzoforte.fluttertonguing.wav,15,15
76,C:\Users\Landon\Documents\audioWAV2\FLUTE.A4.025.pianissimo.normal.wav,16,6
77,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.A5.025.forte.normal.wav,15,15
78,C:\Users\Landon\Documents\audioWAV2\BASSOON.G3.1.mezzopiano.normal.wav,6,19
79,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.F5.15.pianissimo.normal.wav,15,15
80,C:\Users\Landon\Documents\audioWAV1\Bassoon.D5.R.wav,6,6
81,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.D3.025.mezzoforte.arconormal.wav,3,3
82,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.B3.1.forte.minortrill.wav,19,19
83,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Fs3.15.mezzoforte.normal.wav,4,4
84,C:\Users\Landon\Documents\audioWAV2\TUBA.Fs2.05.fortissimo.normal.wav,28,28
85,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulG.Eb3.L.wav,10,10
86,C:\Users\Landon\Documents\audioWAV2\TUBA.Fs1.025.mezzoforte.normal.wav,28,28
87,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.F5.1.mezzoforte.normal.wav,15,15
88,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.D5.1.mezzopiano.normal.wav,15,15
89,C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.G4.R.wav,27,27
90,C:\Users\Landon\Documents\audioWAV1\Trumpet.vib.Db5.L.wav,27,27
91,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A3.1.forte.arconormal.wav,3,3
92,C:\Users\Landon\Documents\audioWAV2\TRUMPET.F5.15.fortissimo.normal.wav,27,27
93,C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.Bb4.R.wav,29,29
94,C:\Users\Landon\Documents\audioWAV2\VIOLA.F4.1.pianissimo.arconormal.wav,30,30
95,C:\Users\Landon\Documents\audioWAV2\TUBA.Cs2.1.mezzopiano.normal.wav,28,28
96,C:\Users\Landon\Documents\audioWAV2\OBOE.A5.15.forte.normal.wav,22,22
97,C:\Users\Landon\Documents\audioWAV2\CLARINET.E5.025.piano.normal.wav,11,11
98,C:\Users\Landon\Documents\audioWAV1\BassFlute.Gb4.R.wav,5,5
99,C:\Users\Landon\Documents\audioWAV1\Horn.F3.R.wav,19,19
100,C:\Users\Landon\Documents\audioWAV1\bells.brass.B7.R.wav,9,9
101,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.As3.15.mezzopiano.normal.wav,15,15
102,C:\Users\Landon\Documents\audioWAV2\FLUTE.B5.1.mezzoforte.normal.wav,16,30
103,C:\Users\Landon\Documents\audioWAV2\FLUTE.F4.phrase.mezzoforte.staccato.wav,16,16
104,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.E3.025.fortissimo.normal.wav,15,15
105,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulD.G4.R.wav,30,30
106,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.C4.025.mezzoforte.normal.wav,15,15
107,C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.Db6.L.wav,29,29
108,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds4.05.piano.normal.wav,4,4
109,C:\Users\Landon\Documents\audioWAV2\TUBA.A3.05.mezzoforte.normal.wav,28,28
110,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.F4.1.fortissimo.normal.wav,15,11
111,C:\Users\Landon\Documents\audioWAV2\VIOLIN.A3.025.mezzopiano.arconormal.wav,31,31
112,C:\Users\Landon\Documents\audioWAV1\EbClarinet.D6.R.wav,14,14
113,C:\Users\Landon\Documents\audioWAV2\TROMBONE.E5.05.pianissimo.normal.wav,26,12
114,C:\Users\Landon\Documents\audioWAV2\TROMBONE.E4.05.piano.normal.wav,26,26
115,C:\Users\Landon\Documents\audioWAV2\VIOLA.D6.025.pianissimo.arconormal.wav,30,30
116,C:\Users\Landon\Documents\audioWAV2\OBOE.C6.15.fortissimo.normal.wav,22,27
117,C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.Bb5.R.wav,29,29
118,C:\Users\Landon\Documents\audioWAV2\CELLO.C2.15.pianissimo.arconormal.wav,10,28
119,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.D3.025.pianissimo.normal.wav,4,4
120,C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.G5.R.wav,16,4
121,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.F3.15.fortissimo.normal.wav,4,4
122,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulG.Bb3.L.wav,10,10
123,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulG.F4.R.wav,3,3
124,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.G3.15.mezzoforte.normal.wav,19,19
125,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.C5.long.forte.minortrill.wav,23,16
126,C:\Users\Landon\Documents\audioWAV1\EbClarinet.A5.R.wav,14,14
127,C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulA.E5.R.wav,31,31
128,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.D5.15.mezzoforte.normal.wav,15,15
129,C:\Users\Landon\Documents\audioWAV2\VIOLA.C7.025.fortissimo.arconormal.wav,30,30
130,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.B4.05.mezzoforte.normal.wav,15,15
131,C:\Users\Landon\Documents\audioWAV2\OBOE.Fs6.15.forte.normal.wav,22,22
132,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.E5.1.mezzopiano.normal.wav,15,15
133,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.F3.05.piano.normal.wav,4,4
134,C:\Users\Landon\Documents\audioWAV2\BASSOON.G3.1.piano.normal.wav,6,19
135,C:\Users\Landon\Documents\audioWAV2\FLUTE.A4.05.pianissimo.normal.wav,16,16
136,C:\Users\Landon\Documents\audioWAV2\TUBA.A3.05.forte.normal.wav,28,28
137,C:\Users\Landon\Documents\audioWAV2\VIOLIN.B5.phrase.mezzopiano.arcomajortrill.wav,31,31
138,C:\Users\Landon\Documents\audioWAV1\Tuba.A3.R.wav,28,27
139,C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs6.1.fortissimo.arconormal.wav,31,31
140,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.A5.1.piano.normal.wav,23,15
141,C:\Users\Landon\Documents\audioWAV1\SopSax.vib.D4.L.wav,24,24
142,C:\Users\Landon\Documents\audioWAV2\OBOE.F5.1.fortissimo.normal.wav,22,22
143,C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.A5.R.wav,0,0
144,C:\Users\Landon\Documents\audioWAV2\CLARINET.B3.025.fortissimo.normal.wav,11,4
145,C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulE.E7.L.wav,31,31
146,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.As2.1.moltopianissimo.arconormal.wav,3,3
147,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Fs4.15.fortissimo.normal.wav,15,15
148,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Gs3.025.piano.normal.wav,12,28
149,C:\Users\Landon\Documents\audioWAV2\FLUTE.Cs4.05.pianissimo.normal.wav,16,16
150,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.B3.1.piano.normal.wav,12,12
151,C:\Users\Landon\Documents\audioWAV2\VIOLA.Ds4.1.pianissimo.arconormal.wav,30,30
152,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.As2.1.mezzopiano.arconormal.wav,3,3
153,C:\Users\Landon\Documents\audioWAV2\BASSOON.C4.05.mezzoforte.normal.wav,6,6
154,C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs4.1.forte.consord.wav,31,31
155,C:\Users\Landon\Documents\audioWAV2\BASSOON.As3.1.mezzoforte.normal.wav,6,6
156,C:\Users\Landon\Documents\audioWAV2\CLARINET.A4.05.piano.normal.wav,11,11
157,C:\Users\Landon\Documents\audioWAV1\Tuba.F2.R.wav,28,28
158,C:\Users\Landon\Documents\audioWAV2\TUBA.Gs3.1.pianissimo.normal.wav,28,28
159,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Gs3.15.mezzoforte.normal.wav,12,12
160,C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.B6.L.wav,21,32
161,C:\Users\Landon\Documents\audioWAV2\CLARINET.A5.1.fortissimo.normal.wav,11,22
162,C:\Users\Landon\Documents\audioWAV2\CLARINET.As5.1.piano.normal.wav,11,15
163,C:\Users\Landon\Documents\audioWAV2\VIOLA.Fs4.1.pianissimo.arconormal.wav,30,30
164,C:\Users\Landon\Documents\audioWAV2\CLARINET.A6.025.pianissimo.normal.wav,11,11
165,C:\Users\Landon\Documents\audioWAV2\TUBA.A2.15.mezzopiano.normal.wav,28,28
166,C:\Users\Landon\Documents\audioWAV2\CLARINET.B4.15.forte.normal.wav,11,14
167,C:\Users\Landon\Documents\audioWAV2\VIOLIN.B5.1.forte.consord.wav,31,31
168,C:\Users\Landon\Documents\audioWAV2\CLARINET.G5.05.pianissimo.normal.wav,11,15
169,C:\Users\Landon\Documents\audioWAV1\Crotale.Db7.L.wav,13,13
170,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.E2.15.piano.normal.wav,19,19
171,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.As5.15.forte.normal.wav,23,23
172,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.D3.1.fortissimo.arconormal.wav,3,3
173,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Gs2.1.mezzoforte.normal.wav,12,28
174,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.F3.15.mezzoforte.normal.wav,15,15
175,C:\Users\Landon\Documents\audioWAV1\BassClarinet.D5.R.wav,4,4
176,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds4.15.fortissimo.normal.wav,4,4
177,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Fs4.long.forte.tremolo.wav,23,27
178,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Fs3.05.fortissimo.normal.wav,23,26
179,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.As5.15.fortissimo.normal.wav,4,11
180,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Gs2.025.forte.normal.wav,12,12
181,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Cs5.phrase.mezzoforte.glissando.wav,15,30
182,C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.Gb3.R.wav,1,1
183,C:\Users\Landon\Documents\audioWAV1\Marimba.cord.C3.L.wav,21,21
184,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Gs2.verylong.forte.normal.wav,26,25
185,C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.E3.L.wav,1,1
186,C:\Users\Landon\Documents\audioWAV2\CELLO.E2.05.pianissimo.arconormal.wav,10,10
187,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.B0.15.forte.normal.wav,12,12
188,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.B2.05.fortissimo.normal.wav,12,4
189,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulG.G4.R.wav,3,3
190,C:\Users\Landon\Documents\audioWAV2\BASSOON.E4.05.mezzopiano.normal.wav,6,6
191,C:\Users\Landon\Documents\audioWAV2\CLARINET.Cs6.15.forte.normal.wav,11,11
192,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Ds4.05.mezzoforte.normal.wav,19,19
193,C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulE.Ab5.R.wav,31,30
194,C:\Users\Landon\Documents\audioWAV2\BASSOON.C4.1.piano.normal.wav,6,6
195,C:\Users\Landon\Documents\audioWAV2\CELLO.F4.025.pianissimo.arconormal.wav,10,3
196,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.C5.15.piano.normal.wav,23,26
197,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.A3.05.mezzoforte.normal.wav,12,12
198,C:\Users\Landon\Documents\audioWAV2\CLARINET.C6.1.piano.normal.wav,11,11
199,C:\Users\Landon\Documents\audioWAV2\CELLO.As5.05.pianissimo.arconormal.wav,10,22
200,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.D3.025.piano.normal.wav,4,4
201,C:\Users\Landon\Documents\audioWAV2\CLARINET.Cs5.1.piano.normal.wav,11,11
202,C:\Users\Landon\Documents\audioWAV2\BASSOON.E4.verylong.crescdecresc.normal.wav,6,6
203,C:\Users\Landon\Documents\audioWAV1\BassFlute.D4.R.wav,5,5
204,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulA.E5.R.wav,30,30
205,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Gs4.025.pianissimo.normal.wav,15,15
206,C:\Users\Landon\Documents\audioWAV2\OBOE.Cs4.15.mezzoforte.normal.wav,22,22
207,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Gs3.05.mezzoforte.normal.wav,26,26
208,C:\Users\Landon\Documents\audioWAV2\CELLO.Fs3.05.fortissimo.arconormal.wav,10,10
209,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Fs3.025.moltopianissimo.arconormal.wav,3,3
210,C:\Users\Landon\Documents\audioWAV2\VIOLIN.As5.15.forte.arconormal.wav,31,31
211,C:\Users\Landon\Documents\audioWAV2\VIOLIN.C4.05.fortissimo.arconormal.wav,31,31
212,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Ds4.1.mezzopiano.normal.wav,15,15
213,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.F2.R.wav,10,10
214,C:\Users\Landon\Documents\audioWAV2\TRUMPET.C4.phrase.crescendo.normal.wav,27,27
215,C:\Users\Landon\Documents\audioWAV1\Flute.vib.B4.L.wav,16,16
216,C:\Users\Landon\Documents\audioWAV2\TROMBONE.Ds4.1.forte.normal.wav,26,26
217,C:\Users\Landon\Documents\audioWAV2\CELLO.D2.025.fortissimo.arconormal.wav,10,4
218,C:\Users\Landon\Documents\audioWAV2\VIOLA.As5.025.piano.arconormal.wav,30,30
219,C:\Users\Landon\Documents\audioWAV1\bells.plastic.Gb7.R.wav,9,9
220,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A3.025.mezzoforte.arconormal.wav,3,3
221,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.G3.025.mezzoforte.staccato.wav,4,4
222,C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.A3.L.wav,1,1
223,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Fs4.05.forte.normal.wav,15,15
224,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.As5.025.piano.normal.wav,23,23
225,C:\Users\Landon\Documents\audioWAV1\Marimba.cord.D5.R.wav,21,23
226,C:\Users\Landon\Documents\audioWAV2\CLARINET.Cs4.05.forte.normal.wav,11,30
227,C:\Users\Landon\Documents\audioWAV2\VIOLA.D3.05.pianissimo.arconormal.wav,30,30
228,C:\Users\Landon\Documents\audioWAV2\TRUMPET.E6.15.forte.normal.wav,27,14
229,C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulE.C7.R.wav,31,31
230,C:\Users\Landon\Documents\audioWAV2\OBOE.G4.1.forte.normal.wav,22,22
231,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Fs2.phrase.mezzoforte.arcotenuto.wav,3,3
232,C:\Users\Landon\Documents\audioWAV2\OBOE.As4.05.forte.normal.wav,22,22
233,C:\Users\Landon\Documents\audioWAV2\BASSOON.G3.15.piano.normal.wav,6,19
234,C:\Users\Landon\Documents\audioWAV1\Marimba.cord.E5.R.wav,21,23
235,C:\Users\Landon\Documents\audioWAV2\VIOLA.As3.15.piano.arconormal.wav,30,30
236,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.As3.15.pianissimo.normal.wav,15,15
237,C:\Users\Landon\Documents\audioWAV2\VIOLA.As4.05.pianissimo.arconormal.wav,30,30
238,C:\Users\Landon\Documents\audioWAV2\CLARINET.D6.05.pianissimo.normal.wav,11,11
239,C:\Users\Landon\Documents\audioWAV2\BASSOON.Cs3.05.piano.normal.wav,6,6
240,C:\Users\Landon\Documents\audioWAV2\VIOLA.C4.long.mezzoforte.naturalharmonic.wav,30,10
241,C:\Users\Landon\Documents\audioWAV2\BASSOON.B3.05.mezzopiano.normal.wav,6,6
242,C:\Users\Landon\Documents\audioWAV2\TUBA.B2.15.forte.normal.wav,28,28
243,C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.Eb5.R.wav,16,8
244,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.E6.1.mezzoforte.normal.wav,23,22
245,C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.B5.R.wav,21,32
246,C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.B2.R.wav,10,10
247,C:\Users\Landon\Documents\audioWAV2\BASSOON.Gs2.long.forte.minortrill.wav,6,6
248,C:\Users\Landon\Documents\audioWAV2\TUBA.As2.1.pianissimo.normal.wav,28,28
249,C:\Users\Landon\Documents\audioWAV2\OBOE.A5.05.forte.normal.wav,22,22
250,C:\Users\Landon\Documents\audioWAV2\BASSOON.G3.025.piano.normal.wav,6,6
251,C:\Users\Landon\Documents\audioWAV1\Oboe.C6.R.wav,22,11
252,C:\Users\Landon\Documents\audioWAV2\VIOLIN.C5.025.mezzopiano.arconormal.wav,31,31
253,C:\Users\Landon\Documents\audioWAV1\EbClarinet.E4.R.wav,14,14
254,C:\Users\Landon\Documents\audioWAV1\TenorTrombone.Ab2.R.wav,25,25
255,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Fs3.phrase.mezzoforte.fluttertonguing.wav,15,15
0,C:\Users\Landon\Documents\audioWAV2\CELLO.E5.1.mezzoforte.arcoharmonic.wav,10,10
1,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.G1.15.forte.arconormal.wav,3,3
2,C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulD.Ab5.R.wav,30,30
3,C:\Users\Landon\Documents\audioWAV2\CLARINET.C7.025.piano.normal.wav,11,11
4,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.B3.phrase.mezzoforte.staccato.wav,15,15
5,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.F2.15.piano.normal.wav,19,19
6,C:\Users\Landon\Documents\audioWAV2\TROMBONE.E4.05.mezzoforte.normal.wav,26,26
7,C:\Users\Landon\Documents\audioWAV2\TUBA.B2.15.pianissimo.normal.wav,28,28
8,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.D4.15.forte.arconormal.wav,3,3
9,C:\Users\Landon\Documents\audioWAV2\TRUMPET.Ds4.05.forte.normal.wav,27,27
10,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.B3.05.fortissimo.normal.wav,23,23
11,C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.B3.15.pianissimo.normal.wav,23,23
12,C:\Users\Landon\Documents\audioWAV2\TRUMPET.E4.1.forte.normal.wav,27,27
13,C:\Users\Landon\Documents\audioWAV2\TROMBONE.C3.15.mezzoforte.normal.wav,26,26
14,C:\Users\Landon\Documents\audioWAV1\Trumpet.vib.F4.L.wav,27,27
15,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Gs5.025.mezzopiano.normal.wav,15,15
16,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Ds4.15.fortissimo.normal.wav,15,15
17,C:\Users\Landon\Documents\audioWAV2\TROMBONE.B4.025.mezzoforte.normal.wav,26,26
18,C:\Users\Landon\Documents\audioWAV2\BASSOON.Cs4.05.fortissimo.normal.wav,6,6
19,C:\Users\Landon\Documents\audioWAV1\SopSax.vib.D5.R.wav,24,24
20,C:\Users\Landon\Documents\audioWAV2\FLUTE.A6.15.pianissimo.normal.wav,16,16
21,C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Ds5.05.forte.normal.wav,4,4
22,C:\Users\Landon\Documents\audioWAV2\VIOLA.Ds6.05.pianissimo.arconormal.wav,30,30
23,C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.B3.025.pianissimo.arconormal.wav,3,3
24,C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.D6.L.wav,0,0
25,C:\Users\Landon\Documents\audioWAV2\CELLO.As2.1.mezzopiano.nonvibrato.wav,10,4
26,C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulE.Db2.R.wav,3,3
27,C:\Users\Landon\Documents\audioWAV2\TUBA.F1.phrase.mezzoforte.staccato.wav,28,28
28,C:\Users\Landon\Documents\audioWAV2\BASSOON.F4.05.fortissimo.normal.wav,6,6
29,C:\Users\Landon\Documents\audioWAV2\TROMBONE.F4.025.piano.normal.wav,26,26
30,C:\Users\Landon\Documents\audioWAV2\TUBA.Ds4.1.piano.normal.wav,28,28
31,C:\Users\Landon\Documents\audioWAV2\VIOLIN.As5.025.piano.arconormal.wav,31,10
32,C:\Users\Landon\Documents\audioWAV2\CELLO.Ds5.05.fortissimo.arconormal.wav,10,10
33,C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulA.Gb6.R.wav,31,31
34,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Fs4.05.mezzopiano.normal.wav,15,15
35,C:\Users\Landon\Documents\audioWAV2\VIOLIN.As3.05.piano.arconormal.wav,31,27
36,C:\Users\Landon\Documents\audioWAV2\BASSOON.Cs5.025.fortissimo.normal.wav,6,6
37,C:\Users\Landon\Documents\audioWAV1\BassClarinet.Eb5.L.wav,4,4
38,C:\Users\Landon\Documents\audioWAV2\CELLO.D5.025.pianissimo.arconormal.wav,10,26
39,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.F2.05.piano.normal.wav,12,28
40,C:\Users\Landon\Documents\audioWAV2\FLUTE.A6.1.mezzoforte.normal.wav,16,16
41,C:\Users\Landon\Documents\audioWAV2\TUBA.Gs1.05.piano.mute.wav,28,28
42,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.C2.phrase.mezzoforte.nonlegato.wav,19,19
43,C:\Users\Landon\Documents\audioWAV2\VIOLIN.A4.025.forte.arconormal.wav,31,31
44,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.C4.15.mezzopiano.normal.wav,15,15
45,C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.D3.15.piano.normal.wav,19,19
46,C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Gs3.1.mezzopiano.normal.wav,15,15
47,C:\Users\Landon\Documents\audioWAV2\CELLO.As5.05.fortissimo.arconormal.wav,10,22
48,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Gs3.1.mezzoforte.normal.wav,12,12
49,C:\Users\Landon\Documents\audioWAV2\CELLO.G2.025.forte.arconormal.wav,10,10
50,C:\Users\Landon\Documents\audioWAV2\TUBA.Cs1.long.forte.normal.wav,28,28
51,C:\Users\Landon\Documents\audioWAV1\Marimba.cord.Db2.L.wav,21,21
52,C:\Users\Landon\Documents\audioWAV1\BassClarinet.Db5.L.wav,4,4
53,C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.G4.L.wav,29,29
54,C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Cs5.05.fortissimo.normal.wav,15,15
55,C:\Users\Landon\Documents\audioWAV2\CLARINET.A5.025.fortissimo.normal.wav,11,22
56,C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.F2.long.forte.tremolo.wav,12,12
57,C:\Users\Landon\Documents\audioWAV2\CLARINET.G5.025.pianissimo.normal.wav,11,4
58,C:\Users\Landon\Documents\audioWAV2\CELLO.G5.05.fortissimo.arconormal.wav,10,30
59,C:\Users\Landon\Documents\audioWAV1\Crotale.Gb6.R.wav,13,9
